workerid,proliferate.condition,exposure4Resp,error
391,Condition.62_M_L_A_Sh_05_B_0_1,"exposure4,0,5,Filler_N.Ailounam.F.L_W.Tutorial.M.R.wav,88,word,1677435575734,1677435577401,1667,,false;exposure4,1,2,Filler_N.Logelai.F.L_W.Inhabit.M.R.wav,88,word,1677435578418,1677435580219,1801,,false;exposure4,2,1,Critical_S.Literacy.M.L_Sh.Refreshing.F.R.wav,88,word,1677435581234,1677435582817,1583,,false;exposure4,3,3,Filler_N.Meidnow.M.L_W.Knowingly.F.R.wav,77,non-word,1677435583830,1677435585522,1692,,false;exposure4,4,7,Filler_W.Undermine.F.L_N.Alnadiro.M.R.wav,77,non-word,1677435586547,1677435588208,1661,,false;exposure4,5,0,Critical_Ash.Graduation.M.L_As.Dinosaur.F.R.wav,88,word,1677435589213,1677435590865,1652,,false;exposure4,6,4,Filler_W.Laminate.F.L_N.Kaldemia.M.R.wav,77,non-word,1677435591879,1677435593415,1536,,false;exposure4,7,6,Filler_N.Lilgrai.M.L_W.Umbrella.F.R.wav,77,non-word,1677435594424,1677435596056,1632,,false;",
