workerid,proliferate.condition,exposure5Resp,error
391,Condition.62_M_L_A_Sh_05_B_0_1,"exposure5,0,0,Critical_Ash.Vacation.M.L_As.Rehearsal.F.R.wav,88,word,1677435597072,1677435598963,1891,,false;exposure5,1,5,Filler_N.Acomining.F.L_W.Wealthy.M.R.wav,88,word,1677435599973,1677435601714,1741,,false;exposure5,2,4,Filler_W.Liability.F.L_N.Imdalier.M.R.wav,77,non-word,1677435602738,1677435604650,1912,,false;exposure5,3,7,Filler_W.Wrinkle.F.L_N.Aigi.M.R.wav,77,non-word,1677435605668,1677435607282,1614,,false;exposure5,4,6,Filler_N.Admunker.M.L_W.Worldly.F.R.wav,77,non-word,1677435608303,1677435609946,1643,,false;exposure5,5,1,Critical_S.Coliseum.M.L_Sh.Impatient.F.R.wav,88,word,1677435610966,1677435612581,1615,,false;exposure5,6,2,Filler_N.Lenediaw.F.L_W.Keyboard.M.R.wav,88,word,1677435613599,1677435615236,1637,,false;exposure5,7,3,Filler_N.Kermimer.M.L_W.Lethal.F.R.wav,77,non-word,1677435616251,1677435617920,1669,,false;",
