workerid,proliferate.condition,preloadResp,error
391,Condition.62_M_L_A_Sh_05_B_0_1,104;574;234;98;92;99;102;103;95;87;80;97;96;93;105;83;94;95;91;78;102;88;80;87;101;98;104;132;98;92;77;90;82;101;92;92;95;94;90;85;85;100;94;95;103;91;97;97;80;93;93;95;97;82;92;108;143;83;148;102;294;147;129;83;82;94;88;79;100;102;78;97;106;96;93;87;89;105;94;87;92;305;88;92;105;97;90;75;73;85;83;90;,
