workerid,proliferate.condition,exposure10Resp,error
495,Condition.54_M_L_A_Sh_01_B_0_1,"exposure10,0,6,Filler_N.Lilgrai.M.L_W.Umbrella.F.R.wav,77,non-word,1678210989206,1678210991199,1993,,false;exposure10,1,7,Filler_W.Undermine.F.L_N.Alnadiro.M.R.wav,77,non-word,1678210992211,1678210994921,2710,,false;exposure10,2,0,Critical_Ash.Graduation.M.L_As.Dinosaur.F.R.wav,88,word,1678210995928,1678210998047,2119,,false;exposure10,3,1,Critical_S.Literacy.M.L_Sh.Refreshing.F.R.wav,88,word,1678210999054,1678211001142,2088,,false;exposure10,4,2,Filler_N.Logelai.F.L_W.Inhabit.M.R.wav,88,word,1678211002152,1678211004278,2126,,false;exposure10,5,4,Filler_W.Laminate.F.L_N.Kaldemia.M.R.wav,77,non-word,1678211005286,1678211008831,3545,,false;exposure10,6,3,Filler_N.Meidnow.M.L_W.Knowingly.F.R.wav,77,non-word,1678211009842,1678211012374,2532,,false;exposure10,7,5,Filler_N.Ailounam.F.L_W.Tutorial.M.R.wav,88,word,1678211013384,1678211015332,1948,,false;",
451,Condition.47_M_L_A_S_05_B_1_0,"exposure10,0,4,Filler_W.Gullible.F.L_N.Pourilar.M.R.wav,88,non-word,1678155720241,1678155721836,1595,,false;exposure10,1,1,Critical_Sh.Parachute.M.L_S.Reconcile.F.R.wav,77,word,1678155722842,1678155724597,1755,,false;exposure10,2,3,Filler_N.Ploupelai.M.L_W.Eighty.F.R.wav,88,non-word,1678155725612,1678155727325,1713,,false;exposure10,3,6,Filler_N.Ganla.M.L_W.Parakeet.F.R.wav,88,non-word,1678155728342,1678155730030,1688,,false;exposure10,4,2,Filler_N.Rakil.F.L_W.Dynamite.M.R.wav,77,word,1678155731033,1678155732646,1613,,false;exposure10,5,0,Critical_As.Peninsula.M.L_Ash.Crucial.F.R.wav,88,non-word,1678155733654,1678155735406,1752,,false;exposure10,6,7,Filler_W.Pilgrim.F.L_N.Emhoutic.M.R.wav,88,non-word,1678155736425,1678155738879,2454,,false;exposure10,7,5,Filler_N.Gairelom.F.L_W.Ornament.M.R.wav,77,word,1678155739895,1678155741440,1545,,false;",
445,Condition.61_M_L_A_Sh_05_B_0_0,"exposure10,0,3,Filler_N.Ploupelai.M.L_W.Eighty.F.R.wav,77,non-word,1678154773365,1678154774991,1626,,false;exposure10,1,5,Filler_N.Gairelom.F.L_W.Ornament.M.R.wav,88,word,1678154776008,1678154777699,1691,,false;exposure10,2,4,Filler_W.Gullible.F.L_N.Pourilar.M.R.wav,77,non-word,1678154778708,1678154780439,1731,,false;exposure10,3,0,Critical_Ash.Crucial.M.L_As.Peninsula.F.R.wav,88,word,1678154781454,1678154783574,2120,,false;exposure10,4,7,Filler_W.Pilgrim.F.L_N.Emhoutic.M.R.wav,77,non-word,1678154784588,1678154786409,1821,,false;exposure10,5,1,Critical_S.Reconcile.M.L_Sh.Parachute.F.R.wav,88,word,1678154787424,1678154789572,2148,,false;exposure10,6,2,Filler_N.Rakil.F.L_W.Dynamite.M.R.wav,88,word,1678154790582,1678154792271,1689,,false;exposure10,7,6,Filler_N.Ganla.M.L_W.Parakeet.F.R.wav,77,non-word,1678154793278,1678154795645,2367,,false;",
455,Condition.49_M_L_A_Sh_01_A_0_0,"exposure10,0,1,Critical_S.Literacy.M.L_Sh.Refreshing.F.R.wav,88,word,1678208726988,1678208728490,1502,,false;exposure10,1,2,Filler_N.Logelai.F.L_W.Inhabit.M.R.wav,88,word,1678208729497,1678208730960,1463,,false;exposure10,2,7,Filler_W.Undermine.F.L_N.Alnadiro.M.R.wav,77,non-word,1678208731963,1678208733450,1487,,false;exposure10,3,3,Filler_N.Meidnow.M.L_W.Knowingly.F.R.wav,77,non-word,1678208734454,1678208735935,1481,,false;exposure10,4,6,Filler_N.Lilgrai.M.L_W.Umbrella.F.R.wav,77,non-word,1678208736943,1678208738504,1561,,false;exposure10,5,4,Filler_W.Laminate.F.L_N.Kaldemia.M.R.wav,77,non-word,1678208739515,1678208740953,1438,,false;exposure10,6,0,Critical_Ash.Graduation.M.L_As.Dinosaur.F.R.wav,88,word,1678208741963,1678208743340,1377,,false;exposure10,7,5,Filler_N.Ailounam.F.L_W.Tutorial.M.R.wav,88,word,1678208744347,1678208745779,1432,,false;",
493,Condition.57_M_L_A_Sh_05_A_0_0,"exposure10,0,6,Filler_N.Ganla.M.L_W.Parakeet.F.R.wav,77,non-word,1678210785023,1678210786438,1415,,false;exposure10,1,0,Critical_Ash.Crucial.M.L_As.Peninsula.F.R.wav,77,non-word,1678210787440,1678210789049,1609,,false;exposure10,2,5,Filler_N.Gairelom.F.L_W.Ornament.M.R.wav,88,word,1678210790051,1678210791659,1608,,false;exposure10,3,1,Critical_S.Reconcile.M.L_Sh.Parachute.F.R.wav,88,word,1678210792661,1678210794322,1661,,false;exposure10,4,4,Filler_W.Gullible.F.L_N.Pourilar.M.R.wav,77,non-word,1678210795325,1678210796948,1623,,false;exposure10,5,2,Filler_N.Rakil.F.L_W.Dynamite.M.R.wav,88,word,1678210797951,1678210799569,1618,,false;exposure10,6,7,Filler_W.Pilgrim.F.L_N.Emhoutic.M.R.wav,77,non-word,1678210800571,1678210802216,1645,,false;exposure10,7,3,Filler_N.Ploupelai.M.L_W.Eighty.F.R.wav,77,non-word,1678210803219,1678210804862,1643,,false;",
535,Condition.34_M_L_A_S_01_A_0_1,"exposure10,0,1,Critical_Sh.Refreshing.M.L_S.Literacy.F.R.wav,88,word,1678211993478,1678211994990,1512,,false;exposure10,1,2,Filler_N.Logelai.F.L_W.Inhabit.M.R.wav,88,word,1678211996003,1678211997606,1603,,false;exposure10,2,0,Critical_As.Dinosaur.M.L_Ash.Graduation.F.R.wav,88,word,1678211998615,1678212000278,1663,,false;exposure10,3,3,Filler_N.Meidnow.M.L_W.Knowingly.F.R.wav,77,non-word,1678212001294,1678212003134,1840,,false;exposure10,4,5,Filler_N.Ailounam.F.L_W.Tutorial.M.R.wav,88,word,1678212004136,1678212006054,1918,,false;exposure10,5,7,Filler_W.Undermine.F.L_N.Alnadiro.M.R.wav,77,non-word,1678212007055,1678212008870,1815,,false;exposure10,6,4,Filler_W.Laminate.F.L_N.Kaldemia.M.R.wav,88,word,1678212009886,1678212014086,4200,,false;exposure10,7,6,Filler_N.Lilgrai.M.L_W.Umbrella.F.R.wav,77,non-word,1678212015089,1678212017158,2069,,false;",
546,Condition.15_F_L_A_S_05_B_1_0,"exposure10,0,6,Filler_N.Ganla.F.L_W.Parakeet.M.R.wav,88,non-word,1678212149632,1678212151359,1727,,false;exposure10,1,4,Filler_W.Gullible.M.L_N.Pourilar.F.R.wav,88,non-word,1678212152376,1678212154952,2576,,false;exposure10,2,0,Critical_As.Peninsula.F.L_Ash.Crucial.M.R.wav,88,non-word,1678212155958,1678212159232,3274,,false;exposure10,3,3,Filler_N.Ploupelai.F.L_W.Eighty.M.R.wav,88,non-word,1678212160247,1678212163210,2963,,false;exposure10,4,5,Filler_N.Gairelom.M.L_W.Ornament.F.R.wav,77,word,1678212164222,1678212167015,2793,,false;exposure10,5,2,Filler_N.Rakil.M.L_W.Dynamite.F.R.wav,77,word,1678212168025,1678212171220,3195,,false;exposure10,6,7,Filler_W.Pilgrim.M.L_N.Emhoutic.F.R.wav,88,non-word,1678212172236,1678212173877,1641,,false;exposure10,7,1,Critical_Sh.Parachute.F.L_S.Reconcile.M.R.wav,77,word,1678212174885,1678212178188,3303,,false;",
544,Condition.58_M_L_A_Sh_05_A_0_1,"exposure10,0,6,Filler_N.Ganla.M.L_W.Parakeet.F.R.wav,77,non-word,1678211847038,1678211849553,2515,,false;exposure10,1,7,Filler_W.Pilgrim.F.L_N.Emhoutic.M.R.wav,77,non-word,1678211850554,1678211852585,2031,,false;exposure10,2,3,Filler_N.Ploupelai.M.L_W.Eighty.F.R.wav,77,non-word,1678211853586,1678211855397,1811,,false;exposure10,3,4,Filler_W.Gullible.F.L_N.Pourilar.M.R.wav,77,non-word,1678211856399,1678211858189,1790,,false;exposure10,4,1,Critical_S.Reconcile.M.L_Sh.Parachute.F.R.wav,88,word,1678211859191,1678211861014,1823,,false;exposure10,5,0,Critical_Ash.Crucial.M.L_As.Peninsula.F.R.wav,88,word,1678211862016,1678211864208,2192,,false;exposure10,6,5,Filler_N.Gairelom.F.L_W.Ornament.M.R.wav,88,word,1678211865210,1678211866905,1695,,false;exposure10,7,2,Filler_N.Rakil.F.L_W.Dynamite.M.R.wav,88,word,1678211867908,1678211869462,1554,,false;",
501,Condition.8_F_L_A_S_01_B_1_1,"exposure10,0,1,Critical_Sh.Refreshing.F.L_S.Literacy.M.R.wav,77,word,1678211187902,1678211189936,2034,,false;exposure10,1,0,Critical_As.Dinosaur.F.L_Ash.Graduation.M.R.wav,77,word,1678211190948,1678211193183,2235,,false;exposure10,2,3,Filler_N.Meidnow.F.L_W.Knowingly.M.R.wav,88,non-word,1678211194191,1678211196111,1920,,false;exposure10,3,5,Filler_N.Ailounam.M.L_W.Tutorial.F.R.wav,77,word,1678211197117,1678211199360,2243,,false;exposure10,4,2,Filler_N.Logelai.M.L_W.Inhabit.F.R.wav,77,word,1678211200373,1678211204136,3763,,false;exposure10,5,4,Filler_W.Laminate.M.L_N.Kaldemia.F.R.wav,88,non-word,1678211205156,1678211207008,1852,,false;exposure10,6,6,Filler_N.Lilgrai.F.L_W.Umbrella.M.R.wav,88,non-word,1678211208028,1678211210694,2666,,false;exposure10,7,7,Filler_W.Undermine.M.L_N.Alnadiro.F.R.wav,88,non-word,1678211211707,1678211213543,1836,,false;",
531,Condition.41_M_L_A_S_05_A_0_0,"exposure10,0,6,Filler_N.Ganla.M.L_W.Parakeet.F.R.wav,88,word,1678211601770,1678211604415,2645,,false;exposure10,1,3,Filler_N.Ploupelai.M.L_W.Eighty.F.R.wav,77,non-word,1678211605419,1678211607407,1988,,false;exposure10,2,5,Filler_N.Gairelom.F.L_W.Ornament.M.R.wav,88,word,1678211608421,1678211610335,1914,,false;exposure10,3,7,Filler_W.Pilgrim.F.L_N.Emhoutic.M.R.wav,77,non-word,1678211611344,1678211613391,2047,,false;exposure10,4,0,Critical_As.Peninsula.M.L_Ash.Crucial.F.R.wav,88,word,1678211614395,1678211616399,2004,,false;exposure10,5,2,Filler_N.Rakil.F.L_W.Dynamite.M.R.wav,88,word,1678211617413,1678211619391,1978,,false;exposure10,6,1,Critical_Sh.Parachute.M.L_S.Reconcile.F.R.wav,88,word,1678211620405,1678211622415,2010,,false;exposure10,7,4,Filler_W.Gullible.F.L_N.Pourilar.M.R.wav,77,non-word,1678211623424,1678211625375,1951,,false;",
