workerid,proliferate.condition,exposure5Resp,error
410,Condition.34_M_L_A_S_01_A_0_1,"exposure5,0,0,Critical_As.Tennessee.M.L_Ash.Official.F.R.wav,88,word,1677623093913,1677623095598,1685,,false;exposure5,1,4,Filler_W.Embody.F.L_N.Rengime.M.R.wav,77,non-word,1677623096619,1677623098094,1475,,false;exposure5,2,3,Filler_N.Rawamtee.M.L_W.Document.F.R.wav,77,non-word,1677623099111,1677623100700,1589,,false;exposure5,3,7,Filler_W.Panicking.F.L_N.Galliwinou.M.R.wav,77,non-word,1677623101713,1677623103180,1467,,false;exposure5,4,1,Critical_Sh.Commercial.M.L_S.Legacy.F.R.wav,88,word,1677623104202,1677623105660,1458,,false;exposure5,5,6,Filler_N.Halken.M.L_W.Outnumber.F.R.wav,77,non-word,1677623106690,1677623108362,1672,,false;exposure5,6,5,Filler_N.Gardimuallay.F.L_W.Napkin.M.R.wav,88,word,1677623109377,1677623111010,1633,,false;exposure5,7,2,Filler_N.Rimkeluwar.F.L_W.Directory.M.R.wav,88,word,1677623112022,1677623113547,1525,,false;",
394,Condition.56_M_L_A_Sh_01_B_1_1,"exposure5,0,3,Filler_N.Rawamtee.M.L_W.Document.F.R.wav,88,non-word,1677457174786,1677457176988,2202,,false;exposure5,1,4,Filler_W.Embody.F.L_N.Rengime.M.R.wav,88,non-word,1677457178007,1677457179896,1889,,false;exposure5,2,0,Critical_Ash.Official.M.L_As.Tennessee.F.R.wav,77,word,1677457180902,1677457182436,1534,,false;exposure5,3,6,Filler_N.Halken.M.L_W.Outnumber.F.R.wav,88,non-word,1677457183443,1677457185113,1670,,false;exposure5,4,1,Critical_S.Legacy.M.L_Sh.Commercial.F.R.wav,77,word,1677457186127,1677457187681,1554,,false;exposure5,5,7,Filler_W.Panicking.F.L_N.Galliwinou.M.R.wav,88,non-word,1677457188688,1677457190298,1610,,false;exposure5,6,5,Filler_N.Gardimuallay.F.L_W.Napkin.M.R.wav,77,word,1677457191317,1677457193050,1733,,false;exposure5,7,2,Filler_N.Rimkeluwar.F.L_W.Directory.M.R.wav,77,word,1677457194068,1677457195814,1746,,false;",
391,Condition.62_M_L_A_Sh_05_B_0_1,"exposure5,0,0,Critical_Ash.Vacation.M.L_As.Rehearsal.F.R.wav,88,word,1677435597072,1677435598963,1891,,false;exposure5,1,5,Filler_N.Acomining.F.L_W.Wealthy.M.R.wav,88,word,1677435599973,1677435601714,1741,,false;exposure5,2,4,Filler_W.Liability.F.L_N.Imdalier.M.R.wav,77,non-word,1677435602738,1677435604650,1912,,false;exposure5,3,7,Filler_W.Wrinkle.F.L_N.Aigi.M.R.wav,77,non-word,1677435605668,1677435607282,1614,,false;exposure5,4,6,Filler_N.Admunker.M.L_W.Worldly.F.R.wav,77,non-word,1677435608303,1677435609946,1643,,false;exposure5,5,1,Critical_S.Coliseum.M.L_Sh.Impatient.F.R.wav,88,word,1677435610966,1677435612581,1615,,false;exposure5,6,2,Filler_N.Lenediaw.F.L_W.Keyboard.M.R.wav,88,word,1677435613599,1677435615236,1637,,false;exposure5,7,3,Filler_N.Kermimer.M.L_W.Lethal.F.R.wav,77,non-word,1677435616251,1677435617920,1669,,false;",
411,Condition.28_F_L_A_Sh_05_A_1_1,"exposure5,0,4,Filler_W.Liability.M.L_N.Imdalier.F.R.wav,88,non-word,1677623095368,1677623097235,1867,,false;exposure5,1,0,Critical_Ash.Vacation.F.L_As.Rehearsal.M.R.wav,77,word,1677623098239,1677623101229,2990,,false;exposure5,2,5,Filler_N.Acomining.M.L_W.Wealthy.F.R.wav,77,word,1677623102244,1677623104128,1884,,false;exposure5,3,7,Filler_W.Wrinkle.M.L_N.Aigi.F.R.wav,88,non-word,1677623105142,1677623106788,1646,,false;exposure5,4,2,Filler_N.Lenediaw.M.L_W.Keyboard.F.R.wav,77,word,1677623107791,1677623109377,1586,,false;exposure5,5,1,Critical_S.Coliseum.F.L_Sh.Impatient.M.R.wav,77,word,1677623110387,1677623112166,1779,,false;exposure5,6,3,Filler_N.Kermimer.F.L_W.Lethal.M.R.wav,88,non-word,1677623113170,1677623114792,1622,,false;exposure5,7,6,Filler_N.Admunker.F.L_W.Worldly.M.R.wav,88,non-word,1677623115796,1677623117483,1687,,false;",
