workerid,proliferate.condition,exposure10Resp,error
410,Condition.34_M_L_A_S_01_A_0_1,"exposure10,0,6,Filler_N.Lilgrai.M.L_W.Umbrella.F.R.wav,77,non-word,1677623201206,1677623202612,1406,,false;exposure10,1,3,Filler_N.Meidnow.M.L_W.Knowingly.F.R.wav,77,non-word,1677623203622,1677623204992,1370,,false;exposure10,2,5,Filler_N.Ailounam.F.L_W.Tutorial.M.R.wav,88,word,1677623206004,1677623208614,2610,,false;exposure10,3,0,Critical_As.Dinosaur.M.L_Ash.Graduation.F.R.wav,88,word,1677623209635,1677623211568,1933,,false;exposure10,4,4,Filler_W.Laminate.F.L_N.Kaldemia.M.R.wav,77,non-word,1677623212593,1677623214052,1459,,false;exposure10,5,2,Filler_N.Logelai.F.L_W.Inhabit.M.R.wav,88,word,1677623215070,1677623216745,1675,,false;exposure10,6,1,Critical_Sh.Refreshing.M.L_S.Literacy.F.R.wav,88,word,1677623217766,1677623219133,1367,,false;exposure10,7,7,Filler_W.Undermine.F.L_N.Alnadiro.M.R.wav,77,non-word,1677623220146,1677623221615,1469,,false;",
394,Condition.56_M_L_A_Sh_01_B_1_1,"exposure10,0,6,Filler_N.Lilgrai.M.L_W.Umbrella.F.R.wav,88,non-word,1677457286247,1677457287780,1533,,false;exposure10,1,0,Critical_Ash.Graduation.M.L_As.Dinosaur.F.R.wav,77,word,1677457288793,1677457290410,1617,,false;exposure10,2,2,Filler_N.Logelai.F.L_W.Inhabit.M.R.wav,77,word,1677457291425,1677457293015,1590,,false;exposure10,3,7,Filler_W.Undermine.F.L_N.Alnadiro.M.R.wav,88,non-word,1677457294033,1677457295876,1843,,false;exposure10,4,4,Filler_W.Laminate.F.L_N.Kaldemia.M.R.wav,88,non-word,1677457296886,1677457298909,2023,,false;exposure10,5,5,Filler_N.Ailounam.F.L_W.Tutorial.M.R.wav,77,word,1677457299923,1677457302041,2118,,false;exposure10,6,3,Filler_N.Meidnow.M.L_W.Knowingly.F.R.wav,88,non-word,1677457303057,1677457304759,1702,,false;exposure10,7,1,Critical_S.Literacy.M.L_Sh.Refreshing.F.R.wav,77,word,1677457305765,1677457307381,1616,,false;",
391,Condition.62_M_L_A_Sh_05_B_0_1,"exposure10,0,3,Filler_N.Ploupelai.M.L_W.Eighty.F.R.wav,77,non-word,1677435711062,1677435712689,1627,,false;exposure10,1,1,Critical_S.Reconcile.M.L_Sh.Parachute.F.R.wav,88,word,1677435713700,1677435715646,1946,,false;exposure10,2,4,Filler_W.Gullible.F.L_N.Pourilar.M.R.wav,77,non-word,1677435716659,1677435718478,1819,,false;exposure10,3,2,Filler_N.Rakil.F.L_W.Dynamite.M.R.wav,88,word,1677435719489,1677435721761,2272,,false;exposure10,4,5,Filler_N.Gairelom.F.L_W.Ornament.M.R.wav,88,word,1677435722773,1677435724455,1682,,false;exposure10,5,7,Filler_W.Pilgrim.F.L_N.Emhoutic.M.R.wav,77,non-word,1677435725472,1677435727246,1774,,false;exposure10,6,6,Filler_N.Ganla.M.L_W.Parakeet.F.R.wav,77,non-word,1677435728258,1677435730127,1869,,false;exposure10,7,0,Critical_Ash.Crucial.M.L_As.Peninsula.F.R.wav,88,word,1677435731134,1677435733285,2151,,false;",
411,Condition.28_F_L_A_Sh_05_A_1_1,"exposure10,0,5,Filler_N.Gairelom.M.L_W.Ornament.F.R.wav,77,word,1677623212827,1677623214926,2099,,false;exposure10,1,2,Filler_N.Rakil.M.L_W.Dynamite.F.R.wav,77,word,1677623215931,1677623217849,1918,,false;exposure10,2,6,Filler_N.Ganla.F.L_W.Parakeet.M.R.wav,88,non-word,1677623218865,1677623220526,1661,,false;exposure10,3,7,Filler_W.Pilgrim.M.L_N.Emhoutic.F.R.wav,88,non-word,1677623221535,1677623223225,1690,,false;exposure10,4,4,Filler_W.Gullible.M.L_N.Pourilar.F.R.wav,88,non-word,1677623224237,1677623225880,1643,,false;exposure10,5,1,Critical_S.Reconcile.F.L_Sh.Parachute.M.R.wav,77,word,1677623226896,1677623228740,1844,,false;exposure10,6,3,Filler_N.Ploupelai.F.L_W.Eighty.M.R.wav,88,non-word,1677623229752,1677623231566,1814,,false;exposure10,7,0,Critical_Ash.Crucial.F.L_As.Peninsula.M.R.wav,88,non-word,1677623232578,1677623234886,2308,,false;",
