...1,Phase,Item.Type,Item.Number,Version,Attended.Talker,Attended.Talker_Materials,Attended.Talker_Sound,Attended.Talker_Gender,Attended.Talker_Ear,Unattended.Talker,Unattended.Talker_Materials,Unattended.Talker_Sound,Unattended.Talker_Gender,Unattended.Talker_Ear,Correct.Response,reps,feedback,filename,Block
1,Exposure,Critical,1,Shifted,Parasite,Materials A,S,Female,Right,Ambition,Materials A,Sh,Male,Left,word,1,FALSE,Critical_Ash.Ambition.M.L_As.Parasite.F.R.wav,7
11,Exposure,Critical,11,Unshifted,Initial,Materials B,Sh,Female,Right,Pregnancy,Materials B,S,Male,Left,word,1,FALSE,Critical_S.Pregnancy.M.L_Sh.Initial.F.R.wav,7
21,Exposure,Filler,1,2,America,Set A,word,Female,Left,Wominid,Set A,non-word,Male,Right,word,1,FALSE,Filler_W.America.F.L_N.Wominid.M.R.wav,7
22,Exposure,Filler,1,1,Wojalto,Set B,non-word,Female,Right,Bakery,Set B,word,Male,Left,non-word,1,FALSE,Filler_W.Bakery.M.L_N.Wojalto.F.R.wav,7
23,Exposure,Filler,1,4,Youmgel,Set C,non-word,Female,Left,Ballerina,Set C,word,Male,Right,non-word,1,FALSE,Filler_N.Youmgel.F.L_W.Ballerina.M.R.wav,7
51,Exposure,Filler,11,2,Lengthen,Set A,word,Female,Left,Kelabidel,Set A,non-word,Male,Right,word,1,FALSE,Filler_W.Lengthen.F.L_N.Kelabidel.M.R.wav,7
52,Exposure,Filler,11,1,Itempider,Set B,non-word,Female,Right,Lobbying,Set B,word,Male,Left,non-word,1,FALSE,Filler_W.Lobbying.M.L_N.Itempider.F.R.wav,7
53,Exposure,Filler,11,4,Kloumidiger,Set C,non-word,Female,Left,Marina,Set C,word,Male,Right,non-word,1,FALSE,Filler_N.Kloumidiger.F.L_W.Marina.M.R.wav,7
