...1,Phase,Item.Type,Item.Number,Version,Attended.Talker,Attended.Talker_Materials,Attended.Talker_Sound,Attended.Talker_Gender,Attended.Talker_Ear,Unattended.Talker,Unattended.Talker_Materials,Unattended.Talker_Sound,Unattended.Talker_Gender,Unattended.Talker_Ear,Correct.Response,reps,feedback,filename,Block
4,Exposure,Critical,4,Unshifted,Tennessee,Materials A,S,Female,Right,Official,Materials A,Sh,Male,Left,Word,1,FALSE,Critical_Sh.Official.M.L_S.Tennessee.F.R.wav,6
14,Exposure,Critical,14,Shifted,Commercial,Materials B,Sh,Female,Right,Legacy,Materials B,S,Male,Left,Word,1,FALSE,Critical_As.Legacy.M.L_Ash.Commercial.F.R.wav,6
30,Exposure,Filler,4,2,Directory,Set A,Word,Female,Left,Rimkeluwar,Set A,Nonword,Male,Right,Word,1,FALSE,Filler_W.Directory.F.L_N.Rimkeluwar.M.R.wav,6
31,Exposure,Filler,4,1,Rawamtee,Set B,Nonword,Female,Right,Document,Set B,Word,Male,Left,Nonword,1,FALSE,Filler_W.Document.M.L_N.Rawamtee.F.R.wav,6
32,Exposure,Filler,4,4,Rengime,Set C,Nonword,Female,Left,Embody,Set C,Word,Male,Right,Nonword,1,FALSE,Filler_N.Rengime.F.L_W.Embody.M.R.wav,6
60,Exposure,Filler,14,2,Napkin,Set A,Word,Female,Left,Gardimuallay,Set A,Nonword,Male,Right,Word,1,FALSE,Filler_W.Napkin.F.L_N.Gardimuallay.M.R.wav,6
61,Exposure,Filler,14,1,Halken,Set B,Nonword,Female,Right,Outnumber,Set B,Word,Male,Left,Nonword,1,FALSE,Filler_W.Outnumber.M.L_N.Halken.F.R.wav,6
62,Exposure,Filler,14,4,Galliwinou,Set C,Nonword,Female,Left,Panicking,Set C,Word,Male,Right,Nonword,1,FALSE,Filler_N.Galliwinou.F.L_W.Panicking.M.R.wav,6
