...1,Phase,Item.Type,Item.Number,Version,Attended.Talker,Attended.Talker_Materials,Attended.Talker_Sound,Attended.Talker_Gender,Attended.Talker_Ear,Unattended.Talker,Unattended.Talker_Materials,Unattended.Talker_Sound,Unattended.Talker_Gender,Unattended.Talker_Ear,Correct.Response,reps,feedback,filename,Block
1,Exposure,Critical,1,Unshifted,Parasite,Materials A,S,Male,Left,Ambition,Materials A,Sh,Female,Right,Word,1,FALSE,Critical_S.Parasite.M.L_Sh.Ambition.F.R.wav,4
11,Exposure,Critical,11,Shifted,Initial,Materials B,Sh,Male,Left,Pregnancy,Materials B,S,Female,Right,Word,1,FALSE,Critical_Ash.Initial.M.L_As.Pregnancy.F.R.wav,4
21,Exposure,Filler,1,4,America,Set A,Word,Male,Right,Wominid,Set A,Nonword,Female,Left,Word,1,FALSE,Filler_N.Wominid.F.L_W.America.M.R.wav,4
22,Exposure,Filler,1,3,Wojalto,Set B,Nonword,Male,Left,Bakery,Set B,Word,Female,Right,Nonword,1,FALSE,Filler_N.Wojalto.M.L_W.Bakery.F.R.wav,4
23,Exposure,Filler,1,2,Youmgel,Set C,Nonword,Male,Right,Ballerina,Set C,Word,Female,Left,Nonword,1,FALSE,Filler_W.Ballerina.F.L_N.Youmgel.M.R.wav,4
51,Exposure,Filler,11,4,Lengthen,Set A,Word,Male,Right,Kelabidel,Set A,Nonword,Female,Left,Word,1,FALSE,Filler_N.Kelabidel.F.L_W.Lengthen.M.R.wav,4
52,Exposure,Filler,11,3,Itempider,Set B,Nonword,Male,Left,Lobbying,Set B,Word,Female,Right,Nonword,1,FALSE,Filler_N.Itempider.M.L_W.Lobbying.F.R.wav,4
53,Exposure,Filler,11,2,Kloumidiger,Set C,Nonword,Male,Right,Marina,Set C,Word,Female,Left,Nonword,1,FALSE,Filler_W.Marina.F.L_N.Kloumidiger.M.R.wav,4
