workerid,proliferate.condition,exposure9Resp,error
408,Condition.23_F_L_A_Sh_01_B_1_0,"exposure9,0,5,Filler_N.Amalar.M.L_W.Therapeutic.F.R.wav,77,word,1677793779527,1677793781494,1967,,false;exposure9,1,6,Filler_N.Anemer.F.L_W.Titanium.M.R.wav,88,non-word,1677793782504,1677793784384,1880,,false;exposure9,2,7,Filler_W.Turbulent.M.L_N.Anolipa.F.R.wav,88,non-word,1677793785389,1677793787351,1962,,false;exposure9,3,4,Filler_W.Ironic.M.L_N.Makid.F.R.wav,88,non-word,1677793788357,1677793790266,1909,,false;exposure9,4,2,Filler_N.Namuary.M.L_W.Hurdle.F.R.wav,77,word,1677793791270,1677793793025,1755,,false;exposure9,5,3,Filler_N.Mibgem.F.L_W.Interior.M.R.wav,88,non-word,1677793794030,1677793795817,1787,,false;exposure9,6,1,Critical_S.Episode.F.L_Sh.Glacier.M.R.wav,77,word,1677793796824,1677793798578,1754,,false;exposure9,7,0,Critical_Ash.Reassure.F.L_As.Compensate.M.R.wav,77,word,1677793799582,1677793801348,1766,,false;",
420,Condition.12_F_L_A_S_05_A_1_1,"exposure9,0,0,Critical_As.Tennessee.F.L_Ash.Official.M.R.wav,77,word,1677794546233,1677794548512,2279,,false;exposure9,1,1,Critical_Sh.Commercial.F.L_S.Legacy.M.R.wav,77,word,1677794549534,1677794551169,1635,,false;exposure9,2,7,Filler_W.Panicking.M.L_N.Galliwinou.F.R.wav,88,non-word,1677794552173,1677794554148,1975,,false;exposure9,3,4,Filler_W.Embody.M.L_N.Rengime.F.R.wav,88,non-word,1677794555163,1677794557635,2472,,false;exposure9,4,5,Filler_N.Gardimuallay.M.L_W.Napkin.F.R.wav,77,word,1677794558655,1677794560386,1731,,false;exposure9,5,6,Filler_N.Halken.F.L_W.Outnumber.M.R.wav,88,non-word,1677794561393,1677794563006,1613,,false;exposure9,6,2,Filler_N.Rimkeluwar.M.L_W.Directory.F.R.wav,77,word,1677794564013,1677794565547,1534,,false;exposure9,7,3,Filler_N.Rawamtee.F.L_W.Document.M.R.wav,88,non-word,1677794566553,1677794569003,2450,,false;",
405,Condition.41_M_L_A_S_05_A_0_0,"exposure9,0,0,Critical_As.Tennessee.M.L_Ash.Official.F.R.wav,88,word,1677793124569,1677793126853,2284,,false;exposure9,1,4,Filler_W.Embody.F.L_N.Rengime.M.R.wav,77,non-word,1677793127869,1677793129675,1806,,false;exposure9,2,1,Critical_Sh.Commercial.M.L_S.Legacy.F.R.wav,88,word,1677793130680,1677793132407,1727,,false;exposure9,3,2,Filler_N.Rimkeluwar.F.L_W.Directory.M.R.wav,88,word,1677793133417,1677793135053,1636,,false;exposure9,4,6,Filler_N.Halken.M.L_W.Outnumber.F.R.wav,77,non-word,1677793136068,1677793138035,1967,,false;exposure9,5,5,Filler_N.Gardimuallay.F.L_W.Napkin.M.R.wav,88,word,1677793139043,1677793141127,2084,,false;exposure9,6,3,Filler_N.Rawamtee.M.L_W.Document.F.R.wav,77,non-word,1677793142130,1677793144259,2129,,false;exposure9,7,7,Filler_W.Panicking.F.L_N.Galliwinou.M.R.wav,77,non-word,1677793145266,1677793147001,1735,,false;",
430,Condition.43_M_L_A_S_05_A_1_0,"exposure9,0,0,Critical_As.Tennessee.M.L_Ash.Official.F.R.wav,77,word,1677795873101,1677795875168,2067,,false;exposure9,1,5,Filler_N.Gardimuallay.F.L_W.Napkin.M.R.wav,77,word,1677795876173,1677795878126,1953,,false;exposure9,2,7,Filler_W.Panicking.F.L_N.Galliwinou.M.R.wav,88,non-word,1677795879133,1677795881933,2800,,false;exposure9,3,2,Filler_N.Rimkeluwar.F.L_W.Directory.M.R.wav,77,word,1677795882942,1677795884818,1876,,false;exposure9,4,1,Critical_Sh.Commercial.M.L_S.Legacy.F.R.wav,77,word,1677795885829,1677795887916,2087,,false;exposure9,5,4,Filler_W.Embody.F.L_N.Rengime.M.R.wav,88,non-word,1677795888925,1677795891220,2295,,false;exposure9,6,6,Filler_N.Halken.M.L_W.Outnumber.F.R.wav,88,non-word,1677795892230,1677795894509,2279,,false;exposure9,7,3,Filler_N.Rawamtee.M.L_W.Document.F.R.wav,88,non-word,1677795895517,1677795898205,2688,,false;",
419,Condition.24_F_L_A_Sh_01_B_1_1,"exposure9,0,1,Critical_S.Episode.F.L_Sh.Glacier.M.R.wav,77,word,1677794588871,1677794590689,1818,,false;exposure9,1,4,Filler_W.Ironic.M.L_N.Makid.F.R.wav,88,non-word,1677794591697,1677794594323,2626,,false;exposure9,2,5,Filler_N.Amalar.M.L_W.Therapeutic.F.R.wav,77,word,1677794595336,1677794597505,2169,,false;exposure9,3,6,Filler_N.Anemer.F.L_W.Titanium.M.R.wav,77,word,1677794598512,1677794600708,2196,,false;exposure9,4,7,Filler_W.Turbulent.M.L_N.Anolipa.F.R.wav,88,non-word,1677794601720,1677794603705,1985,,false;exposure9,5,3,Filler_N.Mibgem.F.L_W.Interior.M.R.wav,88,non-word,1677794604713,1677794606878,2165,,false;exposure9,6,2,Filler_N.Namuary.M.L_W.Hurdle.F.R.wav,77,word,1677794607890,1677794609867,1977,,false;exposure9,7,0,Critical_Ash.Reassure.F.L_As.Compensate.M.R.wav,77,word,1677794610871,1677794612882,2011,,false;",
421,Condition.44_M_L_A_S_05_A_1_1,"exposure9,0,5,Filler_N.Gardimuallay.F.L_W.Napkin.M.R.wav,77,word,1677794773786,1677794775492,1706,,false;exposure9,1,4,Filler_W.Embody.F.L_N.Rengime.M.R.wav,88,non-word,1677794776495,1677794778680,2185,,false;exposure9,2,7,Filler_W.Panicking.F.L_N.Galliwinou.M.R.wav,88,non-word,1677794779684,1677794782136,2452,,false;exposure9,3,1,Critical_Sh.Commercial.M.L_S.Legacy.F.R.wav,77,word,1677794783138,1677794784633,1495,,false;exposure9,4,0,Critical_As.Tennessee.M.L_Ash.Official.F.R.wav,77,word,1677794785637,1677794787162,1525,,false;exposure9,5,6,Filler_N.Halken.M.L_W.Outnumber.F.R.wav,88,non-word,1677794788166,1677794790018,1852,,false;exposure9,6,3,Filler_N.Rawamtee.M.L_W.Document.F.R.wav,88,non-word,1677794791019,1677794793188,2169,,false;exposure9,7,2,Filler_N.Rimkeluwar.F.L_W.Directory.M.R.wav,77,word,1677794794191,1677794795753,1562,,false;",
431,Condition.32_F_L_A_Sh_05_B_1_1,"exposure9,0,6,Filler_N.Halken.F.L_W.Outnumber.M.R.wav,77,word,1677795837337,1677795839594,2257,,false;exposure9,1,1,Critical_S.Legacy.F.L_Sh.Commercial.M.R.wav,77,word,1677795840599,1677795842358,1759,,false;exposure9,2,2,Filler_N.Rimkeluwar.M.L_W.Directory.F.R.wav,77,word,1677795843373,1677795845103,1730,,false;exposure9,3,3,Filler_N.Rawamtee.F.L_W.Document.M.R.wav,88,non-word,1677795846108,1677795848051,1943,,false;exposure9,4,4,Filler_W.Embody.M.L_N.Rengime.F.R.wav,88,non-word,1677795849057,1677795850894,1837,,false;exposure9,5,0,Critical_Ash.Official.F.L_As.Tennessee.M.R.wav,77,word,1677795851906,1677795853596,1690,,false;exposure9,6,5,Filler_N.Gardimuallay.M.L_W.Napkin.F.R.wav,77,word,1677795854597,1677795856464,1867,,false;exposure9,7,7,Filler_W.Panicking.M.L_N.Galliwinou.F.R.wav,88,non-word,1677795857473,1677795859155,1682,,false;",
423,Condition.30_F_L_A_Sh_05_B_0_1,"exposure9,0,7,Filler_W.Panicking.M.L_N.Galliwinou.F.R.wav,77,non-word,1677794904601,1677794906272,1671,,false;exposure9,1,4,Filler_W.Embody.M.L_N.Rengime.F.R.wav,77,non-word,1677794907284,1677794908997,1713,,false;exposure9,2,0,Critical_Ash.Official.F.L_As.Tennessee.M.R.wav,88,word,1677794910006,1677794911466,1460,,false;exposure9,3,1,Critical_S.Legacy.F.L_Sh.Commercial.M.R.wav,88,word,1677794912471,1677794914036,1565,,false;exposure9,4,5,Filler_N.Gardimuallay.M.L_W.Napkin.F.R.wav,88,word,1677794915053,1677794916744,1691,,false;exposure9,5,6,Filler_N.Halken.F.L_W.Outnumber.M.R.wav,77,non-word,1677794917754,1677794919274,1520,,false;exposure9,6,2,Filler_N.Rimkeluwar.M.L_W.Directory.F.R.wav,88,word,1677794920289,1677794921758,1469,,false;exposure9,7,3,Filler_N.Rawamtee.F.L_W.Document.M.R.wav,77,non-word,1677794922773,1677794924314,1541,,false;",
415,Condition.5_F_L_A_S_01_B_0_0,"exposure9,0,0,Critical_As.Compensate.F.L_Ash.Reassure.M.R.wav,88,word,1677794529380,1677794530823,1443,,false;exposure9,1,1,Critical_Sh.Glacier.F.L_S.Episode.M.R.wav,88,word,1677794531831,1677794533173,1342,,false;exposure9,2,7,Filler_W.Turbulent.M.L_N.Anolipa.F.R.wav,77,non-word,1677794534180,1677794535697,1517,,false;exposure9,3,3,Filler_N.Mibgem.F.L_W.Interior.M.R.wav,77,non-word,1677794536705,1677794538457,1752,,false;exposure9,4,5,Filler_N.Amalar.M.L_W.Therapeutic.F.R.wav,88,word,1677794539463,1677794541126,1663,,false;exposure9,5,2,Filler_N.Namuary.M.L_W.Hurdle.F.R.wav,88,word,1677794542130,1677794543596,1466,,false;exposure9,6,4,Filler_W.Ironic.M.L_N.Makid.F.R.wav,77,non-word,1677794544613,1677794546189,1576,,false;exposure9,7,6,Filler_N.Anemer.F.L_W.Titanium.M.R.wav,77,non-word,1677794547207,1677794548914,1707,,false;",
414,Condition.48_M_L_A_S_05_B_1_1,"exposure9,0,7,Filler_W.Panicking.F.L_N.Galliwinou.M.R.wav,88,non-word,1677794608234,1677794610393,2159,,false;exposure9,1,0,Critical_As.Tennessee.M.L_Ash.Official.F.R.wav,77,word,1677794611402,1677794613719,2317,,false;exposure9,2,6,Filler_N.Halken.M.L_W.Outnumber.F.R.wav,88,non-word,1677794614727,1677794618590,3863,,false;exposure9,3,1,Critical_Sh.Commercial.M.L_S.Legacy.F.R.wav,77,word,1677794619602,1677794621704,2102,,false;exposure9,4,5,Filler_N.Gardimuallay.F.L_W.Napkin.M.R.wav,77,word,1677794622711,1677794625688,2977,,false;exposure9,5,4,Filler_W.Embody.F.L_N.Rengime.M.R.wav,88,non-word,1677794626694,1677794629637,2943,,false;exposure9,6,2,Filler_N.Rimkeluwar.F.L_W.Directory.M.R.wav,77,word,1677794630650,1677794632593,1943,,false;exposure9,7,3,Filler_N.Rawamtee.M.L_W.Document.F.R.wav,88,non-word,1677794633601,1677794636084,2483,,false;",
