workerid,proliferate.condition,exposure1Resp,error
372,Condition.11_F_L_A_S_05_A_1_0,"exposure1,0,4,Filler_W.Honeymoon.M.L_N.Almikquary.F.R.wav,88,non-word,1676840786219,1676840788731,2512,,false;exposure1,1,5,Filler_N.Bikanian.M.L_W.Pineapple.F.R.wav,77,word,1676840789740,1676840791552,1812,,false;exposure1,2,0,Critical_As.Hallucinate.F.L_Ash.Pediatrician.M.R.wav,77,word,1676840792566,1676840795583,3017,,false;exposure1,3,6,Filler_N.Dadigal.F.L_W.Platonic.M.R.wav,88,non-word,1676840796590,1676840798241,1651,,false;exposure1,4,7,Filler_W.Predict.M.L_N.Dilkuaund.F.R.wav,88,non-word,1676840799254,1676840801126,1872,,false;exposure1,5,2,Filler_N.Perkum.M.L_W.Gardenia.F.R.wav,88,non-word,1676840802145,1676840803720,1575,,false;exposure1,6,3,Filler_N.Omperoge.F.L_W.Grammatical.M.R.wav,88,non-word,1676840804742,1676840806617,1875,,false;exposure1,7,1,Critical_Sh.Efficient.F.L_S.Personal.M.R.wav,77,word,1676840807631,1676840809470,1839,,false;",
