"workerid","AttendedTalkerEar","AttendedTalkerGender","AttendedTalkerLabel","AttendedTalkerMaterial","audio_stall","audio_type","comments","experiment_id","exposure10Resp","exposure1Resp","exposure2Resp","exposure3Resp","exposure4Resp","exposure5Resp","exposure6Resp","exposure7Resp","exposure8Resp","exposure9Resp","ExposureOrder","participant_id","practiceResp","preloadResp","randomID","respKeyExp","respKeyTest","rsrb.age","rsrb.ethnicity","rsrb.protocol","rsrb.race","rsrb.raceother","rsrb.sex","speaker_attended_comments","speaker_attended_pronunciation","speaker_attended_sex","speaker_attended_ssh","speaker_unattended_comments","speaker_unattended_pronunciation","speaker_unattended_ssh","test11Resp","test12Resp","test13Resp","test14Resp","test15Resp","test16Resp","test17Resp","test18Resp","test19Resp","test20Resp","test21Resp","test22Resp","TestOrder","us.timezone","userAgent","userDateTimeAtInitialization","userDateTimeAtSubmit","userDateTimeOffset","word_recall"
405,"L","M","S","A","no","in-ear","The Asi and Ashi part was difficult because It was almost like whichever one I imagining was what I was hearing. ","6611ff95-13d6-404d-bf50-653c2c269a1f","exposure10,0,1,Critical_Sh.Parachute.M.L_S.Reconcile.F.R.wav,88,word,1677793148016,1677793150064,2048,,false;exposure10,1,6,Filler_N.Ganla.M.L_W.Parakeet.F.R.wav,77,non-word,1677793151079,1677793153241,2162,,false;exposure10,2,4,Filler_W.Gullible.F.L_N.Pourilar.M.R.wav,77,non-word,1677793154248,1677793156479,2231,,false;exposure10,3,2,Filler_N.Rakil.F.L_W.Dynamite.M.R.wav,88,word,1677793157486,1677793159260,1774,,false;exposure10,4,3,Filler_N.Ploupelai.M.L_W.Eighty.F.R.wav,77,non-word,1677793160267,1677793161961,1694,,false;exposure10,5,5,Filler_N.Gairelom.F.L_W.Ornament.M.R.wav,88,word,1677793162969,1677793164859,1890,,false;exposure10,6,7,Filler_W.Pilgrim.F.L_N.Emhoutic.M.R.wav,77,non-word,1677793165864,1677793168106,2242,,false;exposure10,7,0,Critical_As.Peninsula.M.L_Ash.Crucial.F.R.wav,88,word,1677793169121,1677793171504,2383,,false;","exposure1,0,1,Critical_Sh.Efficient.M.L_S.Personal.F.R.wav,88,word,1677792914883,1677792917736,2853,,false;exposure1,1,2,Filler_N.Perkum.F.L_W.Gardenia.M.R.wav,88,word,1677792918753,1677792921636,2883,,false;exposure1,2,4,Filler_W.Honeymoon.F.L_N.Almikquary.M.R.wav,77,non-word,1677792922646,1677792924587,1941,,false;exposure1,3,0,Critical_As.Hallucinate.M.L_Ash.Pediatrician.F.R.wav,88,word,1677792925591,1677792927981,2390,,false;exposure1,4,6,Filler_N.Dadigal.M.L_W.Platonic.F.R.wav,77,non-word,1677792928992,1677792931038,2046,,false;exposure1,5,5,Filler_N.Bikanian.F.L_W.Pineapple.M.R.wav,88,word,1677792932043,1677792934511,2468,,false;exposure1,6,3,Filler_N.Omperoge.M.L_W.Grammatical.F.R.wav,77,non-word,1677792935521,1677792938040,2519,,false;exposure1,7,7,Filler_W.Predict.F.L_N.Dilkuaund.M.R.wav,77,non-word,1677792939054,1677792941668,2614,,false;","exposure2,0,4,Filler_W.Illuminate.F.L_N.Niritaly.M.R.wav,77,non-word,1677792942675,1677792945813,3138,,false;exposure2,1,6,Filler_N.Bamtell.M.L_W.Tactical.F.R.wav,88,word,1677792946818,1677792948770,1952,,false;exposure2,2,5,Filler_N.Baliber.F.L_W.Purgatory.M.R.wav,88,word,1677792949777,1677792951872,2095,,false;exposure2,3,3,Filler_N.Nempring.M.L_W.Identical.F.R.wav,77,non-word,1677792952881,1677792957361,4480,,false;exposure2,4,1,Critical_Sh.Publisher.M.L_S.Eraser.F.R.wav,88,word,1677792958377,1677792960077,1700,,false;exposure2,5,7,Filler_W.Terminal.F.L_N.Bowidai.M.R.wav,77,non-word,1677792961084,1677792967850,6766,,false;exposure2,6,2,Filler_N.Nomerae.F.L_W.Hamburger.M.R.wav,88,word,1677792968854,1677792970497,1643,,false;exposure2,7,0,Critical_As.Arkansas.M.L_Ash.Flourishing.F.R.wav,88,word,1677792971508,1677792973464,1956,,false;","exposure3,0,1,Critical_Sh.Glacier.M.L_S.Episode.F.R.wav,88,word,1677792974467,1677792975990,1523,,false;exposure3,1,3,Filler_N.Mibgem.M.L_W.Interior.F.R.wav,77,non-word,1677792976994,1677792978657,1663,,false;exposure3,2,7,Filler_W.Turbulent.F.L_N.Anolipa.M.R.wav,77,non-word,1677792979671,1677792981473,1802,,false;exposure3,3,2,Filler_N.Namuary.F.L_W.Hurdle.M.R.wav,88,word,1677792982481,1677792984064,1583,,false;exposure3,4,0,Critical_As.Compensate.M.L_Ash.Reassure.F.R.wav,88,word,1677792985078,1677792986725,1647,,false;exposure3,5,6,Filler_N.Anemer.M.L_W.Titanium.F.R.wav,77,non-word,1677792987728,1677792992489,4761,,false;exposure3,6,4,Filler_W.Ironic.F.L_N.Makid.M.R.wav,77,non-word,1677792993494,1677792996765,3271,,false;exposure3,7,5,Filler_N.Amalar.F.L_W.Therapeutic.M.R.wav,88,word,1677792997777,1677792999386,1609,,false;","exposure4,0,3,Filler_N.Meidnow.M.L_W.Knowingly.F.R.wav,77,non-word,1677793000393,1677793003421,3028,,false;exposure4,1,6,Filler_N.Lilgrai.M.L_W.Umbrella.F.R.wav,77,non-word,1677793004436,1677793006177,1741,,false;exposure4,2,0,Critical_As.Dinosaur.M.L_Ash.Graduation.F.R.wav,88,word,1677793007189,1677793008933,1744,,false;exposure4,3,4,Filler_W.Laminate.F.L_N.Kaldemia.M.R.wav,77,non-word,1677793009946,1677793014382,4436,,false;exposure4,4,5,Filler_N.Ailounam.F.L_W.Tutorial.M.R.wav,88,word,1677793015388,1677793017088,1700,,false;exposure4,5,7,Filler_W.Undermine.F.L_N.Alnadiro.M.R.wav,77,non-word,1677793018090,1677793019809,1719,,false;exposure4,6,1,Critical_Sh.Refreshing.M.L_S.Literacy.F.R.wav,88,word,1677793020813,1677793023082,2269,,false;exposure4,7,2,Filler_N.Logelai.F.L_W.Inhabit.M.R.wav,88,word,1677793024095,1677793025653,1558,,false;","exposure5,0,5,Filler_N.Acomining.F.L_W.Wealthy.M.R.wav,88,word,1677793026667,1677793028706,2039,,false;exposure5,1,1,Critical_Sh.Impatient.M.L_S.Coliseum.F.R.wav,88,word,1677793029714,1677793031242,1528,,false;exposure5,2,7,Filler_W.Wrinkle.F.L_N.Aigi.M.R.wav,77,non-word,1677793032244,1677793035461,3217,,false;exposure5,3,3,Filler_N.Kermimer.M.L_W.Lethal.F.R.wav,77,non-word,1677793036463,1677793037892,1429,,false;exposure5,4,4,Filler_W.Liability.F.L_N.Imdalier.M.R.wav,77,non-word,1677793038908,1677793040729,1821,,false;exposure5,5,6,Filler_N.Admunker.M.L_W.Worldly.F.R.wav,77,non-word,1677793041746,1677793043250,1504,,false;exposure5,6,0,Critical_As.Rehearsal.M.L_Ash.Vacation.F.R.wav,88,word,1677793044261,1677793045710,1449,,false;exposure5,7,2,Filler_N.Lenediaw.F.L_W.Keyboard.M.R.wav,88,word,1677793046722,1677793048142,1420,,false;","exposure6,0,7,Filler_W.Marina.F.L_N.Kloumidiger.M.R.wav,77,non-word,1677793049148,1677793050788,1640,,false;exposure6,1,5,Filler_N.Kelabidel.F.L_W.Lengthen.M.R.wav,88,word,1677793051804,1677793053274,1470,,false;exposure6,2,0,Critical_As.Parasite.M.L_Ash.Ambition.F.R.wav,88,word,1677793054282,1677793056001,1719,,false;exposure6,3,6,Filler_N.Itempider.M.L_W.Lobbying.F.R.wav,77,non-word,1677793057013,1677793058612,1599,,false;exposure6,4,4,Filler_W.Ballerina.F.L_N.Youmgel.M.R.wav,77,non-word,1677793059615,1677793061122,1507,,false;exposure6,5,1,Critical_Sh.Initial.M.L_S.Pregnancy.F.R.wav,88,word,1677793062132,1677793063633,1501,,false;exposure6,6,3,Filler_N.Wojalto.M.L_W.Bakery.F.R.wav,77,non-word,1677793064647,1677793066516,1869,,false;exposure6,7,2,Filler_N.Wominid.F.L_W.America.M.R.wav,88,word,1677793067530,1677793068966,1436,,false;","exposure7,0,7,Filler_W.Metrical.F.L_N.Halomimoc.M.R.wav,77,non-word,1677793069979,1677793071732,1753,,false;exposure7,1,6,Filler_N.Aknid.M.L_W.Membrane.F.R.wav,77,non-word,1677793072746,1677793074389,1643,,false;exposure7,2,2,Filler_N.Ungelnin.F.L_W.Blueberry.M.R.wav,88,word,1677793075397,1677793076755,1358,,false;exposure7,3,1,Critical_Sh.Beneficial.M.L_S.Democracy.F.R.wav,88,word,1677793077770,1677793079210,1440,,false;exposure7,4,5,Filler_N.Inpaki.F.L_W.Lingering.M.R.wav,88,word,1677793080222,1677793083109,2887,,false;exposure7,5,0,Critical_As.Obscene.M.L_Ash.Machinery.F.R.wav,77,non-word,1677793084114,1677793088237,4123,,false;exposure7,6,3,Filler_N.Tounamplem.M.L_W.Bullying.F.R.wav,77,non-word,1677793089245,1677793097058,7813,,false;exposure7,7,4,Filler_W.Burglary.F.L_N.Tymolape.M.R.wav,77,non-word,1677793098062,1677793100490,2428,,false;","exposure8,0,3,Filler_N.Ryligal.M.L_W.Continually.F.R.wav,77,non-word,1677793101500,1677793103719,2219,,false;exposure8,1,0,Critical_As.Medicine.M.L_Ash.Brochure.F.R.wav,88,word,1677793104730,1677793106535,1805,,false;exposure8,2,4,Filler_W.Domineering.F.L_N.Tamical.M.R.wav,77,non-word,1677793107542,1677793109247,1705,,false;exposure8,3,5,Filler_N.Hintarber.F.L_W.Melancholy.M.R.wav,88,word,1677793110262,1677793111893,1631,,false;exposure8,4,1,Critical_Sh.Negotiate.M.L_S.Embassy.F.R.wav,88,word,1677793112904,1677793114775,1871,,false;exposure8,5,7,Filler_W.Nightmare.F.L_N.Gerbualo.M.R.wav,77,non-word,1677793115782,1677793117761,1979,,false;exposure8,6,2,Filler_N.Tilegkalo.F.L_W.Camera.M.R.wav,77,non-word,1677793118766,1677793120859,2093,,false;exposure8,7,6,Filler_N.Ibirak.M.L_W.Negate.F.R.wav,77,non-word,1677793121862,1677793123566,1704,,false;","exposure9,0,0,Critical_As.Tennessee.M.L_Ash.Official.F.R.wav,88,word,1677793124569,1677793126853,2284,,false;exposure9,1,4,Filler_W.Embody.F.L_N.Rengime.M.R.wav,77,non-word,1677793127869,1677793129675,1806,,false;exposure9,2,1,Critical_Sh.Commercial.M.L_S.Legacy.F.R.wav,88,word,1677793130680,1677793132407,1727,,false;exposure9,3,2,Filler_N.Rimkeluwar.F.L_W.Directory.M.R.wav,88,word,1677793133417,1677793135053,1636,,false;exposure9,4,6,Filler_N.Halken.M.L_W.Outnumber.F.R.wav,77,non-word,1677793136068,1677793138035,1967,,false;exposure9,5,5,Filler_N.Gardimuallay.F.L_W.Napkin.M.R.wav,88,word,1677793139043,1677793141127,2084,,false;exposure9,6,3,Filler_N.Rawamtee.M.L_W.Document.F.R.wav,77,non-word,1677793142130,1677793144259,2129,,false;exposure9,7,7,Filler_W.Panicking.F.L_N.Galliwinou.M.R.wav,77,non-word,1677793145266,1677793147001,1735,,false;",5,"c2be1ff5-19e2-438d-9b8b-528d977f8a21","practice,0,1,Filler_N.Kerkrun.F.L_W.Parable.M.R.wav,88,word,1677792795908,1677792802587,6679,,false;practice,1,3,Filler_N.Rikmaral.M.L_W.Younger.F.R.wav,77,non-word,1677792807928,1677792810576,2648,,false;practice,2,2,Filler_W.Heroine.F.L_M.Neramgory.M.R.wav,77,non-word,1677792813382,1677792816521,3139,,false;practice,3,0,Filler_W.Corridor.M.L_N.Nawinow.F.R.wav,77,non-word,1677792818936,1677792821698,2762,,false;practice,0,3,Filler_N.Rikmaral.M.L_W.Younger.F.R.wav,77,non-word,1677792837808,1677792840202,2394,,false;practice,1,0,Filler_W.Corridor.M.L_N.Nawinow.F.R.wav,77,non-word,1677792842817,1677792845378,2561,,false;practice,0,1,Filler_N.Kerkrun.F.L_W.Parable.M.R.wav,88,word,1677792849055,1677792851468,2413,,false;practice,1,2,Filler_W.Heroine.F.L_M.Neramgory.M.R.wav,77,non-word,1677792853876,1677792856295,2419,,false;practice,2,3,Filler_N.Rikmaral.M.L_W.Younger.F.R.wav,77,non-word,1677792858784,1677792861111,2327,,false;practice,3,0,Filler_W.Corridor.M.L_N.Nawinow.F.R.wav,77,non-word,1677792863275,1677792866975,3700,,false;practice,0,1,Filler_N.Kerkrun.F.L_W.Parable.M.R.wav,88,word,1677792869971,1677792872583,2612,,false;practice,1,2,Filler_W.Heroine.F.L_M.Neramgory.M.R.wav,77,non-word,1677792874846,1677792876698,1852,,false;practice,2,0,Filler_W.Corridor.M.L_N.Nawinow.F.R.wav,88,word,1677792879222,1677792884457,5235,,false;practice,3,3,Filler_N.Rikmaral.M.L_W.Younger.F.R.wav,77,non-word,1677792886438,1677792889969,3531,,false;","366;67;70;69;71;68;67;71;72;67;69;69;67;67;66;70;71;70;68;71;69;70;68;71;69;72;67;67;69;71;70;68;67;71;71;67;70;68;69;72;71;69;68;68;69;68;71;71;69;70;69;70;67;68;67;68;68;67;65;67;70;72;68;69;71;69;71;67;68;72;68;72;71;68;70;68;70;70;72;69;69;67;66;65;69;68;68;68;64;69;67;69;","SI6YjHNXUomLNCbT",0,0,29,"NonHisp","RSRB00045955","white;",NA,"Male","No","normal,relaxed","male","sh-like-s","no","normal,serious","sh-like-s","test11,0,1,Test_M.ashi.12.wav,88,ASI,1677793203534,1677793205890,2356,,false;test11,1,5,Test_M.ashi.19.wav,88,ASI,1677793206894,1677793208808,1914,,false;test11,2,0,Test_M.ashi.08.wav,77,ASHI,1677793209819,1677793211700,1881,,false;test11,3,3,Test_M.ashi.14.wav,88,ASI,1677793212706,1677793213975,1269,,false;test11,4,4,Test_M.ashi.15.wav,88,ASI,1677793214978,1677793216191,1213,,false;test11,5,2,Test_M.ashi.13.wav,88,ASI,1677793217204,1677793218486,1282,,false;","test12,0,2,Test_M.ashi.13.wav,88,ASI,1677793219492,1677793221869,2377,,false;test12,1,4,Test_M.ashi.15.wav,88,ASI,1677793222885,1677793224095,1210,,false;test12,2,3,Test_M.ashi.14.wav,77,ASHI,1677793225103,1677793226305,1202,,false;test12,3,5,Test_M.ashi.19.wav,88,ASI,1677793227314,1677793228510,1196,,false;test12,4,1,Test_M.ashi.12.wav,77,ASHI,1677793229520,1677793230620,1100,,false;test12,5,0,Test_M.ashi.08.wav,77,ASHI,1677793231633,1677793232806,1173,,false;","test13,0,2,Test_F.ashi.13.wav,88,ASI,1677793233819,1677793235121,1302,,false;test13,1,5,Test_F.ashi.19.wav,88,ASI,1677793236129,1677793237401,1272,,false;test13,2,4,Test_F.ashi.15.wav,77,ASHI,1677793238407,1677793239982,1575,,false;test13,3,3,Test_F.ashi.14.wav,88,ASI,1677793240984,1677793242559,1575,,false;test13,4,1,Test_F.ashi.12.wav,88,ASI,1677793243576,1677793244879,1303,,false;test13,5,0,Test_F.ashi.08.wav,77,ASHI,1677793245890,1677793247109,1219,,false;","test14,0,1,Test_F.ashi.12.wav,88,ASI,1677793248113,1677793249450,1337,,false;test14,1,2,Test_F.ashi.13.wav,88,ASI,1677793250463,1677793251751,1288,,false;test14,2,4,Test_F.ashi.15.wav,77,ASHI,1677793252756,1677793254126,1370,,false;test14,3,0,Test_F.ashi.08.wav,77,ASHI,1677793255139,1677793256396,1257,,false;test14,4,3,Test_F.ashi.14.wav,88,ASI,1677793257400,1677793258652,1252,,false;test14,5,5,Test_F.ashi.19.wav,88,ASI,1677793259658,1677793260827,1169,,false;","test15,0,1,Test_M.ashi.12.wav,77,ASHI,1677793261831,1677793263083,1252,,false;test15,1,4,Test_M.ashi.15.wav,77,ASHI,1677793264095,1677793265539,1444,,false;test15,2,5,Test_M.ashi.19.wav,77,ASHI,1677793266544,1677793267959,1415,,false;test15,3,2,Test_M.ashi.13.wav,77,ASHI,1677793268967,1677793271407,2440,,false;test15,4,0,Test_M.ashi.08.wav,77,ASHI,1677793272415,1677793273598,1183,,false;test15,5,3,Test_M.ashi.14.wav,88,ASI,1677793274606,1677793275803,1197,,false;","test16,0,0,Test_M.ashi.08.wav,77,ASHI,1677793276818,1677793277983,1165,,false;test16,1,1,Test_M.ashi.12.wav,88,ASI,1677793278995,1677793280188,1193,,false;test16,2,5,Test_M.ashi.19.wav,88,ASI,1677793281195,1677793282334,1139,,false;test16,3,4,Test_M.ashi.15.wav,77,ASHI,1677793283342,1677793284579,1237,,false;test16,4,2,Test_M.ashi.13.wav,88,ASI,1677793285593,1677793286784,1191,,false;test16,5,3,Test_M.ashi.14.wav,77,ASHI,1677793287796,1677793288944,1148,,false;","test17,0,1,Test_F.ashi.12.wav,77,ASHI,1677793289949,1677793292553,2604,,false;test17,1,0,Test_F.ashi.08.wav,88,ASI,1677793293564,1677793294768,1204,,false;test17,2,3,Test_F.ashi.14.wav,88,ASI,1677793295784,1677793296913,1129,,false;test17,3,2,Test_F.ashi.13.wav,88,ASI,1677793297925,1677793299149,1224,,false;test17,4,5,Test_F.ashi.19.wav,88,ASI,1677793300162,1677793301394,1232,,false;test17,5,4,Test_F.ashi.15.wav,77,ASHI,1677793302404,1677793303534,1130,,false;","test18,0,1,Test_F.ashi.12.wav,88,ASI,1677793304543,1677793308331,3788,,false;test18,1,4,Test_F.ashi.15.wav,88,ASI,1677793309337,1677793310526,1189,,false;test18,2,5,Test_F.ashi.19.wav,88,ASI,1677793311538,1677793312756,1218,,false;test18,3,0,Test_F.ashi.08.wav,77,ASHI,1677793313771,1677793314926,1155,,false;test18,4,3,Test_F.ashi.14.wav,77,ASHI,1677793315940,1677793317763,1823,,false;test18,5,2,Test_F.ashi.13.wav,88,ASI,1677793318772,1677793320073,1301,,false;","test19,0,4,Test_M.ashi.15.wav,88,ASI,1677793321079,1677793322368,1289,,false;test19,1,1,Test_M.ashi.12.wav,77,ASHI,1677793323378,1677793324473,1095,,false;test19,2,5,Test_M.ashi.19.wav,88,ASI,1677793325477,1677793326653,1176,,false;test19,3,3,Test_M.ashi.14.wav,77,ASHI,1677793327662,1677793328859,1197,,false;test19,4,0,Test_M.ashi.08.wav,77,ASHI,1677793329875,1677793331059,1184,,false;test19,5,2,Test_M.ashi.13.wav,88,ASI,1677793332063,1677793333314,1251,,false;","test20,0,1,Test_M.ashi.12.wav,77,ASHI,1677793334329,1677793335484,1155,,false;test20,1,0,Test_M.ashi.08.wav,77,ASHI,1677793336488,1677793337815,1327,,false;test20,2,2,Test_M.ashi.13.wav,88,ASI,1677793338829,1677793340111,1282,,false;test20,3,3,Test_M.ashi.14.wav,88,ASI,1677793341119,1677793342496,1377,,false;test20,4,4,Test_M.ashi.15.wav,77,ASHI,1677793343501,1677793344876,1375,,false;test20,5,5,Test_M.ashi.19.wav,88,ASI,1677793345887,1677793347158,1271,,false;","test21,0,0,Test_F.ashi.08.wav,77,ASHI,1677793348169,1677793349378,1209,,false;test21,1,4,Test_F.ashi.15.wav,88,ASI,1677793350394,1677793351557,1163,,false;test21,2,5,Test_F.ashi.19.wav,88,ASI,1677793352573,1677793353737,1164,,false;test21,3,2,Test_F.ashi.13.wav,88,ASI,1677793354754,1677793356089,1335,,false;test21,4,1,Test_F.ashi.12.wav,77,ASHI,1677793357101,1677793358254,1153,,false;test21,5,3,Test_F.ashi.14.wav,88,ASI,1677793359271,1677793360348,1077,,false;","test22,0,1,Test_F.ashi.12.wav,88,ASI,1677793361359,1677793362379,1020,,false;test22,1,2,Test_F.ashi.13.wav,88,ASI,1677793363384,1677793364529,1145,,false;test22,2,4,Test_F.ashi.15.wav,88,ASI,1677793365532,1677793366654,1122,,false;test22,3,5,Test_F.ashi.19.wav,88,ASI,1677793367662,1677793369891,2229,,false;test22,4,0,Test_F.ashi.08.wav,77,ASHI,1677793370905,1677793372072,1167,,false;test22,5,3,Test_F.ashi.14.wav,88,ASI,1677793373085,1677793374202,1117,,false;","A","EST","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36","2023-03-02T21:29:57.819Z","2023-03-02T21:46:53.119Z",300,"materials.a_s_talker.b,materials.b_s_talker.a,materials.a_s_talker.b,materials.b_sh_talker.b"
