"","workerid","proliferate.condition","exposure6Resp","error"
"12",461,"Condition.31_F_L_A_Sh_05_B_1_0","exposure6,0,7,Filler_W.Marina.M.L_N.Kloumidiger.F.R.wav,88,non-word,1678209266778,1678209269110,2332,,false;exposure6,1,6,Filler_N.Itempider.F.L_W.Lobbying.M.R.wav,88,non-word,1678209270127,1678209272871,2744,,false;exposure6,2,1,Critical_S.Pregnancy.F.L_Sh.Initial.M.R.wav,77,word,1678209273884,1678209276112,2228,,false;exposure6,3,4,Filler_W.Ballerina.M.L_N.Youmgel.F.R.wav,88,non-word,1678209277126,1678209279844,2718,,false;exposure6,4,2,Filler_N.Wominid.M.L_W.America.F.R.wav,77,word,1678209280858,1678209283568,2710,,false;exposure6,5,0,Critical_Ash.Ambition.F.L_As.Parasite.M.R.wav,88,non-word,1678209284583,1678209287348,2765,,false;exposure6,6,5,Filler_N.Kelabidel.M.L_W.Lengthen.F.R.wav,77,word,1678209288360,1678209290447,2087,,false;exposure6,7,3,Filler_N.Wojalto.F.L_W.Bakery.M.R.wav,77,word,1678209291460,1678209293972,2512,,false;",NA
"13",539,"Condition.7_F_L_A_S_01_B_1_0","exposure6,0,4,Filler_W.Gullible.M.L_N.Pourilar.F.R.wav,88,non-word,1678212283036,1678212284449,1413,,false;exposure6,1,2,Filler_N.Rakil.M.L_W.Dynamite.F.R.wav,77,word,1678212285457,1678212286757,1300,,false;exposure6,2,0,Critical_As.Peninsula.F.L_Ash.Crucial.M.R.wav,88,non-word,1678212287765,1678212289512,1747,,false;exposure6,3,7,Filler_W.Pilgrim.M.L_N.Emhoutic.F.R.wav,88,non-word,1678212290522,1678212291977,1455,,false;exposure6,4,3,Filler_N.Ploupelai.F.L_W.Eighty.M.R.wav,88,non-word,1678212292986,1678212294381,1395,,false;exposure6,5,5,Filler_N.Gairelom.M.L_W.Ornament.F.R.wav,77,word,1678212295389,1678212297412,2023,,false;exposure6,6,6,Filler_N.Ganla.F.L_W.Parakeet.M.R.wav,88,non-word,1678212298421,1678212299940,1519,,false;exposure6,7,1,Critical_Sh.Parachute.F.L_S.Reconcile.M.R.wav,77,word,1678212300959,1678212302398,1439,,false;",NA
"16",446,"Condition.20_F_L_A_Sh_01_A_1_1","exposure6,0,2,Filler_N.Rakil.M.L_W.Dynamite.F.R.wav,77,word,1678154771935,1678154773468,1533,,false;exposure6,1,5,Filler_N.Gairelom.M.L_W.Ornament.F.R.wav,77,word,1678154774479,1678154775891,1412,,false;exposure6,2,7,Filler_W.Pilgrim.M.L_N.Emhoutic.F.R.wav,88,non-word,1678154776893,1678154778439,1546,,false;exposure6,3,4,Filler_W.Gullible.M.L_N.Pourilar.F.R.wav,88,non-word,1678154779447,1678154780917,1470,,false;exposure6,4,3,Filler_N.Ploupelai.F.L_W.Eighty.M.R.wav,88,non-word,1678154781928,1678154783558,1630,,false;exposure6,5,6,Filler_N.Ganla.F.L_W.Parakeet.M.R.wav,88,non-word,1678154784569,1678154786234,1665,,false;exposure6,6,1,Critical_S.Reconcile.F.L_Sh.Parachute.M.R.wav,77,word,1678154787242,1678154788891,1649,,false;exposure6,7,0,Critical_Ash.Crucial.F.L_As.Peninsula.M.R.wav,88,non-word,1678154789894,1678154791543,1649,,false;",NA
"17",483,"Condition.40_M_L_A_S_01_B_1_1","exposure6,0,5,Filler_N.Gairelom.F.L_W.Ornament.M.R.wav,77,word,1678210384717,1678210386436,1719,,false;exposure6,1,7,Filler_W.Pilgrim.F.L_N.Emhoutic.M.R.wav,88,non-word,1678210387457,1678210389214,1757,,false;exposure6,2,2,Filler_N.Rakil.F.L_W.Dynamite.M.R.wav,77,word,1678210390233,1678210391797,1564,,false;exposure6,3,6,Filler_N.Ganla.M.L_W.Parakeet.F.R.wav,77,word,1678210392803,1678210394508,1705,,false;exposure6,4,3,Filler_N.Ploupelai.M.L_W.Eighty.F.R.wav,88,non-word,1678210395528,1678210397165,1637,,false;exposure6,5,4,Filler_W.Gullible.F.L_N.Pourilar.M.R.wav,88,non-word,1678210398189,1678210399700,1511,,false;exposure6,6,0,Critical_As.Peninsula.M.L_Ash.Crucial.F.R.wav,77,word,1678210400709,1678210402532,1823,,false;exposure6,7,1,Critical_Sh.Parachute.M.L_S.Reconcile.F.R.wav,77,word,1678210403560,1678210405214,1654,,false;",NA
"19",481,"Condition.42_M_L_A_S_05_A_0_1","exposure6,0,1,Critical_Sh.Initial.M.L_S.Pregnancy.F.R.wav,88,word,1678210292479,1678210294191,1712,,false;exposure6,1,2,Filler_N.Wominid.F.L_W.America.M.R.wav,88,word,1678210295200,1678210297154,1954,,false;exposure6,2,4,Filler_W.Ballerina.F.L_N.Youmgel.M.R.wav,77,non-word,1678210298157,1678210300134,1977,,false;exposure6,3,6,Filler_N.Itempider.M.L_W.Lobbying.F.R.wav,77,non-word,1678210301149,1678210302844,1695,,false;exposure6,4,7,Filler_W.Marina.F.L_N.Kloumidiger.M.R.wav,77,non-word,1678210303858,1678210305832,1974,,false;exposure6,5,0,Critical_As.Parasite.M.L_Ash.Ambition.F.R.wav,88,word,1678210306848,1678210308704,1856,,false;exposure6,6,3,Filler_N.Wojalto.M.L_W.Bakery.F.R.wav,77,non-word,1678210309708,1678210311975,2267,,false;exposure6,7,5,Filler_N.Kelabidel.F.L_W.Lengthen.M.R.wav,88,word,1678210312979,1678210315301,2322,,false;",NA
"22",469,"Condition.62_M_L_A_Sh_05_B_0_1","exposure6,0,3,Filler_N.Wojalto.M.L_W.Bakery.F.R.wav,77,non-word,1678209577822,1678209579654,1832,,false;exposure6,1,5,Filler_N.Kelabidel.F.L_W.Lengthen.M.R.wav,88,word,1678209580663,1678209582491,1828,,false;exposure6,2,0,Critical_Ash.Ambition.M.L_As.Parasite.F.R.wav,88,word,1678209583508,1678209585588,2080,,false;exposure6,3,6,Filler_N.Itempider.M.L_W.Lobbying.F.R.wav,77,non-word,1678209586602,1678209588637,2035,,false;exposure6,4,1,Critical_S.Pregnancy.M.L_Sh.Initial.F.R.wav,88,word,1678209589654,1678209591416,1762,,false;exposure6,5,7,Filler_W.Marina.F.L_N.Kloumidiger.M.R.wav,77,non-word,1678209592419,1678209594375,1956,,false;exposure6,6,4,Filler_W.Ballerina.F.L_N.Youmgel.M.R.wav,77,non-word,1678209595387,1678209597295,1908,,false;exposure6,7,2,Filler_N.Wominid.F.L_W.America.M.R.wav,88,word,1678209598298,1678209600044,1746,,false;",NA
"23",452,"Condition.52_M_L_A_Sh_01_A_1_1","exposure6,0,4,Filler_W.Gullible.F.L_N.Pourilar.M.R.wav,88,non-word,1678160171263,1678160173354,2091,,false;exposure6,1,6,Filler_N.Ganla.M.L_W.Parakeet.F.R.wav,77,word,1678160174359,1678160177269,2910,,false;exposure6,2,0,Critical_Ash.Crucial.M.L_As.Peninsula.F.R.wav,77,word,1678160178281,1678160180756,2475,,false;exposure6,3,7,Filler_W.Pilgrim.F.L_N.Emhoutic.M.R.wav,88,non-word,1678160181761,1678160185347,3586,,false;exposure6,4,1,Critical_S.Reconcile.M.L_Sh.Parachute.F.R.wav,77,word,1678160186355,1678160188159,1804,,false;exposure6,5,5,Filler_N.Gairelom.F.L_W.Ornament.M.R.wav,77,word,1678160189168,1678160191062,1894,,false;exposure6,6,3,Filler_N.Ploupelai.M.L_W.Eighty.F.R.wav,88,non-word,1678160192072,1678160194189,2117,,false;exposure6,7,2,Filler_N.Rakil.F.L_W.Dynamite.M.R.wav,77,word,1678160195200,1678160196979,1779,,false;",NA
"24",511,"Condition.33_M_L_A_S_01_A_0_0","exposure6,0,4,Filler_W.Gullible.F.L_N.Pourilar.M.R.wav,77,non-word,1678211122786,1678211124856,2070,,false;exposure6,1,5,Filler_N.Gairelom.F.L_W.Ornament.M.R.wav,88,word,1678211125866,1678211127335,1469,,false;exposure6,2,7,Filler_W.Pilgrim.F.L_N.Emhoutic.M.R.wav,77,non-word,1678211128342,1678211131301,2959,,false;exposure6,3,2,Filler_N.Rakil.F.L_W.Dynamite.M.R.wav,88,word,1678211132303,1678211133792,1489,,false;exposure6,4,0,Critical_As.Peninsula.M.L_Ash.Crucial.F.R.wav,77,non-word,1678211134797,1678211136418,1621,,false;exposure6,5,3,Filler_N.Ploupelai.M.L_W.Eighty.F.R.wav,77,non-word,1678211137428,1678211139198,1770,,false;exposure6,6,1,Critical_Sh.Parachute.M.L_S.Reconcile.F.R.wav,88,word,1678211140205,1678211141854,1649,,false;exposure6,7,6,Filler_N.Ganla.M.L_W.Parakeet.F.R.wav,88,word,1678211142859,1678211146221,3362,,false;",NA
"25",470,"Condition.37_M_L_A_S_01_B_0_0","exposure6,0,1,Critical_Sh.Parachute.M.L_S.Reconcile.F.R.wav,88,word,1678209816041,1678209818209,2168,,false;exposure6,1,5,Filler_N.Gairelom.F.L_W.Ornament.M.R.wav,88,word,1678209819217,1678209821121,1904,,false;exposure6,2,6,Filler_N.Ganla.M.L_W.Parakeet.F.R.wav,77,non-word,1678209822129,1678209824157,2028,,false;exposure6,3,4,Filler_W.Gullible.F.L_N.Pourilar.M.R.wav,77,non-word,1678209825161,1678209827165,2004,,false;exposure6,4,7,Filler_W.Pilgrim.F.L_N.Emhoutic.M.R.wav,77,non-word,1678209828169,1678209830140,1971,,false;exposure6,5,2,Filler_N.Rakil.F.L_W.Dynamite.M.R.wav,88,word,1678209831145,1678209833188,2043,,false;exposure6,6,0,Critical_As.Peninsula.M.L_Ash.Crucial.F.R.wav,88,word,1678209834193,1678209836546,2353,,false;exposure6,7,3,Filler_N.Ploupelai.M.L_W.Eighty.F.R.wav,77,non-word,1678209837555,1678209839569,2014,,false;",NA
"26",465,"Condition.39_M_L_A_S_01_B_1_0","exposure6,0,5,Filler_N.Gairelom.F.L_W.Ornament.M.R.wav,77,word,1678209449611,1678209451362,1751,,false;exposure6,1,3,Filler_N.Ploupelai.M.L_W.Eighty.F.R.wav,88,non-word,1678209452367,1678209453906,1539,,false;exposure6,2,2,Filler_N.Rakil.F.L_W.Dynamite.M.R.wav,77,word,1678209454924,1678209456298,1374,,false;exposure6,3,0,Critical_As.Peninsula.M.L_Ash.Crucial.F.R.wav,88,non-word,1678209457301,1678209461362,4061,,false;exposure6,4,6,Filler_N.Ganla.M.L_W.Parakeet.F.R.wav,88,non-word,1678209462368,1678209464162,1794,,false;exposure6,5,7,Filler_W.Pilgrim.F.L_N.Emhoutic.M.R.wav,88,non-word,1678209465165,1678209466834,1669,,false;exposure6,6,1,Critical_Sh.Parachute.M.L_S.Reconcile.F.R.wav,77,word,1678209467844,1678209469618,1774,,false;exposure6,7,4,Filler_W.Gullible.F.L_N.Pourilar.M.R.wav,88,non-word,1678209470634,1678209472114,1480,,false;",NA
"27",456,"Condition.13_F_L_A_S_05_B_0_0","exposure6,0,3,Filler_N.Wojalto.F.L_W.Bakery.M.R.wav,77,non-word,1678208663928,1678208665417,1489,,false;exposure6,1,6,Filler_N.Itempider.F.L_W.Lobbying.M.R.wav,77,non-word,1678208666421,1678208668001,1580,,false;exposure6,2,2,Filler_N.Wominid.M.L_W.America.F.R.wav,88,word,1678208669003,1678208670545,1542,,false;exposure6,3,4,Filler_W.Ballerina.M.L_N.Youmgel.F.R.wav,77,non-word,1678208671549,1678208673008,1459,,false;exposure6,4,5,Filler_N.Kelabidel.M.L_W.Lengthen.F.R.wav,88,word,1678208674012,1678208675630,1618,,false;exposure6,5,0,Critical_As.Parasite.F.L_Ash.Ambition.M.R.wav,88,word,1678208676633,1678208678352,1719,,false;exposure6,6,7,Filler_W.Marina.M.L_N.Kloumidiger.F.R.wav,77,non-word,1678208679355,1678208681151,1796,,false;exposure6,7,1,Critical_Sh.Initial.F.L_S.Pregnancy.M.R.wav,88,word,1678208682154,1678208683630,1476,,false;",NA
"28",454,"Condition.29_F_L_A_Sh_05_B_0_0","exposure6,0,6,Filler_N.Itempider.F.L_W.Lobbying.M.R.wav,77,non-word,1678208270341,1678208271846,1505,,false;exposure6,1,5,Filler_N.Kelabidel.M.L_W.Lengthen.F.R.wav,77,non-word,1678208272856,1678208274378,1522,,false;exposure6,2,7,Filler_W.Marina.M.L_N.Kloumidiger.F.R.wav,77,non-word,1678208275392,1678208276900,1508,,false;exposure6,3,3,Filler_N.Wojalto.F.L_W.Bakery.M.R.wav,77,non-word,1678208277911,1678208279472,1561,,false;exposure6,4,4,Filler_W.Ballerina.M.L_N.Youmgel.F.R.wav,77,non-word,1678208280477,1678208282190,1713,,false;exposure6,5,1,Critical_S.Pregnancy.F.L_Sh.Initial.M.R.wav,88,word,1678208283195,1678208284637,1442,,false;exposure6,6,0,Critical_Ash.Ambition.F.L_As.Parasite.M.R.wav,88,word,1678208285648,1678208287106,1458,,false;exposure6,7,2,Filler_N.Wominid.M.L_W.America.F.R.wav,88,word,1678208288120,1678208289672,1552,,false;",NA
"29",472,"Condition.53_M_L_A_Sh_01_B_0_0","exposure6,0,7,Filler_W.Pilgrim.F.L_N.Emhoutic.M.R.wav,77,non-word,1678209934422,1678209936032,1610,,false;exposure6,1,2,Filler_N.Rakil.F.L_W.Dynamite.M.R.wav,88,word,1678209937059,1678209938864,1805,,false;exposure6,2,4,Filler_W.Gullible.F.L_N.Pourilar.M.R.wav,77,non-word,1678209939883,1678209941571,1688,,false;exposure6,3,0,Critical_Ash.Crucial.M.L_As.Peninsula.F.R.wav,88,word,1678209942582,1678209944684,2102,,false;exposure6,4,1,Critical_S.Reconcile.M.L_Sh.Parachute.F.R.wav,88,word,1678209945703,1678209947629,1926,,false;exposure6,5,5,Filler_N.Gairelom.F.L_W.Ornament.M.R.wav,88,word,1678209948643,1678209950331,1688,,false;exposure6,6,6,Filler_N.Ganla.M.L_W.Parakeet.F.R.wav,77,non-word,1678209951353,1678209953145,1792,,false;exposure6,7,3,Filler_N.Ploupelai.M.L_W.Eighty.F.R.wav,77,non-word,1678209954163,1678209955769,1606,,false;",NA
"30",537,"Condition.55_M_L_A_Sh_01_B_1_0","exposure6,0,1,Critical_S.Reconcile.M.L_Sh.Parachute.F.R.wav,77,word,1678211597736,1678211599344,1608,,false;exposure6,1,7,Filler_W.Pilgrim.F.L_N.Emhoutic.M.R.wav,88,non-word,1678211600347,1678211602301,1954,,false;exposure6,2,4,Filler_W.Gullible.F.L_N.Pourilar.M.R.wav,88,non-word,1678211603311,1678211605103,1792,,false;exposure6,3,0,Critical_Ash.Crucial.M.L_As.Peninsula.F.R.wav,88,non-word,1678211606109,1678211608219,2110,,false;exposure6,4,3,Filler_N.Ploupelai.M.L_W.Eighty.F.R.wav,88,non-word,1678211609225,1678211611054,1829,,false;exposure6,5,5,Filler_N.Gairelom.F.L_W.Ornament.M.R.wav,77,word,1678211612064,1678211613571,1507,,false;exposure6,6,2,Filler_N.Rakil.F.L_W.Dynamite.M.R.wav,77,word,1678211614579,1678211616126,1547,,false;exposure6,7,6,Filler_N.Ganla.M.L_W.Parakeet.F.R.wav,88,non-word,1678211617128,1678211618726,1598,,false;",NA
"31",467,"Condition.56_M_L_A_Sh_01_B_1_1","exposure6,0,0,Critical_Ash.Crucial.M.L_As.Peninsula.F.R.wav,88,non-word,1678209454478,1678209456398,1920,,false;exposure6,1,7,Filler_W.Pilgrim.F.L_N.Emhoutic.M.R.wav,77,word,1678209457419,1678209459174,1755,,false;exposure6,2,6,Filler_N.Ganla.M.L_W.Parakeet.F.R.wav,77,word,1678209460189,1678209461974,1785,,false;exposure6,3,4,Filler_W.Gullible.F.L_N.Pourilar.M.R.wav,77,word,1678209462988,1678209464438,1450,,false;exposure6,4,3,Filler_N.Ploupelai.M.L_W.Eighty.F.R.wav,88,non-word,1678209465448,1678209466958,1510,,false;exposure6,5,1,Critical_S.Reconcile.M.L_Sh.Parachute.F.R.wav,77,word,1678209467969,1678209469382,1413,,false;exposure6,6,2,Filler_N.Rakil.F.L_W.Dynamite.M.R.wav,88,non-word,1678209470389,1678209474694,4305,,false;exposure6,7,5,Filler_N.Gairelom.F.L_W.Ornament.M.R.wav,88,non-word,1678209475699,1678209477582,1883,,false;",NA
"32",548,"Condition.22_F_L_A_Sh_01_B_0_1","exposure6,0,3,Filler_N.Ploupelai.F.L_W.Eighty.M.R.wav,77,non-word,1678212360846,1678212362650,1804,,false;exposure6,1,5,Filler_N.Gairelom.M.L_W.Ornament.F.R.wav,88,word,1678212363658,1678212365318,1660,,false;exposure6,2,6,Filler_N.Ganla.F.L_W.Parakeet.M.R.wav,77,non-word,1678212366326,1678212368284,1958,,false;exposure6,3,2,Filler_N.Rakil.M.L_W.Dynamite.F.R.wav,88,word,1678212369288,1678212371049,1761,,false;exposure6,4,4,Filler_W.Gullible.M.L_N.Pourilar.F.R.wav,77,non-word,1678212372054,1678212373747,1693,,false;exposure6,5,0,Critical_Ash.Crucial.F.L_As.Peninsula.M.R.wav,77,non-word,1678212374749,1678212376596,1847,,false;exposure6,6,7,Filler_W.Pilgrim.M.L_N.Emhoutic.F.R.wav,77,non-word,1678212377603,1678212379443,1840,,false;exposure6,7,1,Critical_S.Reconcile.F.L_Sh.Parachute.M.R.wav,88,word,1678212380449,1678212382124,1675,,false;",NA
