workerid,proliferate.condition,exposure5Resp,error
495,Condition.54_M_L_A_Sh_01_B_0_1,"exposure5,0,3,Filler_N.Rawamtee.M.L_W.Document.F.R.wav,77,non-word,1678210859027,1678210861369,2342,,false;exposure5,1,5,Filler_N.Gardimuallay.F.L_W.Napkin.M.R.wav,88,word,1678210862381,1678210864660,2279,,false;exposure5,2,1,Critical_S.Legacy.M.L_Sh.Commercial.F.R.wav,88,word,1678210865669,1678210867870,2201,,false;exposure5,3,7,Filler_W.Panicking.F.L_N.Galliwinou.M.R.wav,77,non-word,1678210868878,1678210871025,2147,,false;exposure5,4,2,Filler_N.Rimkeluwar.F.L_W.Directory.M.R.wav,88,word,1678210872035,1678210873978,1943,,false;exposure5,5,0,Critical_Ash.Official.M.L_As.Tennessee.F.R.wav,88,word,1678210874986,1678210877114,2128,,false;exposure5,6,6,Filler_N.Halken.M.L_W.Outnumber.F.R.wav,88,word,1678210878125,1678210880506,2381,,false;exposure5,7,4,Filler_W.Embody.F.L_N.Rengime.M.R.wav,77,non-word,1678210881515,1678210883621,2106,,false;",
451,Condition.47_M_L_A_S_05_B_1_0,"exposure5,0,1,Critical_Sh.Impatient.M.L_S.Coliseum.F.R.wav,77,word,1678155612413,1678155614040,1627,,false;exposure5,1,5,Filler_N.Acomining.F.L_W.Wealthy.M.R.wav,77,word,1678155615054,1678155616648,1594,,false;exposure5,2,7,Filler_W.Wrinkle.F.L_N.Aigi.M.R.wav,88,non-word,1678155617664,1678155619377,1713,,false;exposure5,3,4,Filler_W.Liability.F.L_N.Imdalier.M.R.wav,88,non-word,1678155620385,1678155622138,1753,,false;exposure5,4,6,Filler_N.Admunker.M.L_W.Worldly.F.R.wav,88,non-word,1678155623155,1678155624810,1655,,false;exposure5,5,3,Filler_N.Kermimer.M.L_W.Lethal.F.R.wav,88,non-word,1678155625826,1678155627339,1513,,false;exposure5,6,0,Critical_As.Rehearsal.M.L_Ash.Vacation.F.R.wav,77,word,1678155628356,1678155629891,1535,,false;exposure5,7,2,Filler_N.Lenediaw.F.L_W.Keyboard.M.R.wav,77,word,1678155630897,1678155632499,1602,,false;",
445,Condition.61_M_L_A_Sh_05_B_0_0,"exposure5,0,0,Critical_Ash.Vacation.M.L_As.Rehearsal.F.R.wav,88,word,1678154655333,1678154656982,1649,,false;exposure5,1,4,Filler_W.Liability.F.L_N.Imdalier.M.R.wav,77,non-word,1678154657997,1678154660409,2412,,false;exposure5,2,5,Filler_N.Acomining.F.L_W.Wealthy.M.R.wav,88,word,1678154661418,1678154663155,1737,,false;exposure5,3,6,Filler_N.Admunker.M.L_W.Worldly.F.R.wav,77,non-word,1678154664162,1678154666365,2203,,false;exposure5,4,7,Filler_W.Wrinkle.F.L_N.Aigi.M.R.wav,77,non-word,1678154667380,1678154668887,1507,,false;exposure5,5,1,Critical_S.Coliseum.M.L_Sh.Impatient.F.R.wav,88,word,1678154669896,1678154673031,3135,,false;exposure5,6,3,Filler_N.Kermimer.M.L_W.Lethal.F.R.wav,77,non-word,1678154674035,1678154675853,1818,,false;exposure5,7,2,Filler_N.Lenediaw.F.L_W.Keyboard.M.R.wav,88,word,1678154676867,1678154678653,1786,,false;",
455,Condition.49_M_L_A_Sh_01_A_0_0,"exposure5,0,6,Filler_N.Halken.M.L_W.Outnumber.F.R.wav,77,non-word,1678208620690,1678208622273,1583,,false;exposure5,1,5,Filler_N.Gardimuallay.F.L_W.Napkin.M.R.wav,88,word,1678208623277,1678208624853,1576,,false;exposure5,2,0,Critical_Ash.Official.M.L_As.Tennessee.F.R.wav,88,word,1678208625858,1678208627490,1632,,false;exposure5,3,3,Filler_N.Rawamtee.M.L_W.Document.F.R.wav,77,non-word,1678208628492,1678208630257,1765,,false;exposure5,4,2,Filler_N.Rimkeluwar.F.L_W.Directory.M.R.wav,88,word,1678208631259,1678208632708,1449,,false;exposure5,5,1,Critical_S.Legacy.M.L_Sh.Commercial.F.R.wav,88,word,1678208633716,1678208635332,1616,,false;exposure5,6,7,Filler_W.Panicking.F.L_N.Galliwinou.M.R.wav,77,non-word,1678208636334,1678208638042,1708,,false;exposure5,7,4,Filler_W.Embody.F.L_N.Rengime.M.R.wav,77,non-word,1678208639044,1678208640762,1718,,false;",
493,Condition.57_M_L_A_Sh_05_A_0_0,"exposure5,0,0,Critical_Ash.Vacation.M.L_As.Rehearsal.F.R.wav,88,word,1678210677322,1678210678748,1426,,false;exposure5,1,7,Filler_W.Wrinkle.F.L_N.Aigi.M.R.wav,77,non-word,1678210679751,1678210680914,1163,,false;exposure5,2,2,Filler_N.Lenediaw.F.L_W.Keyboard.M.R.wav,88,word,1678210681917,1678210684468,2551,,false;exposure5,3,3,Filler_N.Kermimer.M.L_W.Lethal.F.R.wav,77,non-word,1678210685472,1678210686922,1450,,false;exposure5,4,1,Critical_S.Coliseum.M.L_Sh.Impatient.F.R.wav,88,word,1678210687925,1678210689393,1468,,false;exposure5,5,4,Filler_W.Liability.F.L_N.Imdalier.M.R.wav,77,non-word,1678210690395,1678210691904,1509,,false;exposure5,6,5,Filler_N.Acomining.F.L_W.Wealthy.M.R.wav,88,word,1678210692908,1678210694572,1664,,false;exposure5,7,6,Filler_N.Admunker.M.L_W.Worldly.F.R.wav,77,non-word,1678210695575,1678210697002,1427,,false;",
535,Condition.34_M_L_A_S_01_A_0_1,"exposure5,0,7,Filler_W.Panicking.F.L_N.Galliwinou.M.R.wav,77,non-word,1678211878236,1678211879966,1730,,false;exposure5,1,6,Filler_N.Halken.M.L_W.Outnumber.F.R.wav,88,word,1678211880971,1678211882998,2027,,false;exposure5,2,1,Critical_Sh.Commercial.M.L_S.Legacy.F.R.wav,88,word,1678211884008,1678211885526,1518,,false;exposure5,3,5,Filler_N.Gardimuallay.F.L_W.Napkin.M.R.wav,88,word,1678211886535,1678211888382,1847,,false;exposure5,4,3,Filler_N.Rawamtee.M.L_W.Document.F.R.wav,77,non-word,1678211889390,1678211891590,2200,,false;exposure5,5,0,Critical_As.Tennessee.M.L_Ash.Official.F.R.wav,77,non-word,1678211892607,1678211895958,3351,,false;exposure5,6,4,Filler_W.Embody.F.L_N.Rengime.M.R.wav,77,non-word,1678211896967,1678211899078,2111,,false;exposure5,7,2,Filler_N.Rimkeluwar.F.L_W.Directory.M.R.wav,88,word,1678211900082,1678211901870,1788,,false;",
546,Condition.15_F_L_A_S_05_B_1_0,"exposure5,0,4,Filler_W.Liability.M.L_N.Imdalier.F.R.wav,88,non-word,1678211980232,1678211983717,3485,,false;exposure5,1,3,Filler_N.Kermimer.F.L_W.Lethal.M.R.wav,88,non-word,1678211984721,1678211987632,2911,,false;exposure5,2,1,Critical_Sh.Impatient.F.L_S.Coliseum.M.R.wav,77,word,1678211988650,1678211991930,3280,,false;exposure5,3,5,Filler_N.Acomining.M.L_W.Wealthy.F.R.wav,77,word,1678211992942,1678211995808,2866,,false;exposure5,4,0,Critical_As.Rehearsal.F.L_Ash.Vacation.M.R.wav,77,word,1678211996815,1678211999663,2848,,false;exposure5,5,7,Filler_W.Wrinkle.M.L_N.Aigi.F.R.wav,88,non-word,1678212000675,1678212003454,2779,,false;exposure5,6,6,Filler_N.Admunker.F.L_W.Worldly.M.R.wav,88,non-word,1678212004471,1678212007649,3178,,false;exposure5,7,2,Filler_N.Lenediaw.M.L_W.Keyboard.F.R.wav,77,word,1678212008665,1678212011819,3154,,false;",
544,Condition.58_M_L_A_Sh_05_A_0_1,"exposure5,0,0,Critical_Ash.Vacation.M.L_As.Rehearsal.F.R.wav,88,word,1678211732842,1678211734294,1452,,false;exposure5,1,7,Filler_W.Wrinkle.F.L_N.Aigi.M.R.wav,77,non-word,1678211735295,1678211737477,2182,,false;exposure5,2,5,Filler_N.Acomining.F.L_W.Wealthy.M.R.wav,88,word,1678211738479,1678211739954,1475,,false;exposure5,3,6,Filler_N.Admunker.M.L_W.Worldly.F.R.wav,77,non-word,1678211740955,1678211743324,2369,,false;exposure5,4,4,Filler_W.Liability.F.L_N.Imdalier.M.R.wav,77,non-word,1678211744326,1678211746348,2022,,false;exposure5,5,1,Critical_S.Coliseum.M.L_Sh.Impatient.F.R.wav,88,word,1678211747350,1678211749165,1815,,false;exposure5,6,3,Filler_N.Kermimer.M.L_W.Lethal.F.R.wav,77,non-word,1678211750168,1678211752163,1995,,false;exposure5,7,2,Filler_N.Lenediaw.F.L_W.Keyboard.M.R.wav,88,word,1678211753165,1678211754573,1408,,false;",
501,Condition.8_F_L_A_S_01_B_1_1,"exposure5,0,0,Critical_As.Tennessee.F.L_Ash.Official.M.R.wav,77,word,1678211045069,1678211047848,2779,,false;exposure5,1,4,Filler_W.Embody.M.L_N.Rengime.F.R.wav,88,non-word,1678211048863,1678211052648,3785,,false;exposure5,2,5,Filler_N.Gardimuallay.M.L_W.Napkin.F.R.wav,77,word,1678211053655,1678211056000,2345,,false;exposure5,3,2,Filler_N.Rimkeluwar.M.L_W.Directory.F.R.wav,77,word,1678211057020,1678211060297,3277,,false;exposure5,4,6,Filler_N.Halken.F.L_W.Outnumber.M.R.wav,88,non-word,1678211061324,1678211066952,5628,,false;exposure5,5,3,Filler_N.Rawamtee.F.L_W.Document.M.R.wav,77,word,1678211067962,1678211070720,2758,,false;exposure5,6,7,Filler_W.Panicking.M.L_N.Galliwinou.F.R.wav,88,non-word,1678211071741,1678211074280,2539,,false;exposure5,7,1,Critical_Sh.Commercial.F.L_S.Legacy.M.R.wav,77,word,1678211075301,1678211079904,4603,,false;",
531,Condition.41_M_L_A_S_05_A_0_0,"exposure5,0,5,Filler_N.Acomining.F.L_W.Wealthy.M.R.wav,88,word,1678211476093,1678211478158,2065,,false;exposure5,1,7,Filler_W.Wrinkle.F.L_N.Aigi.M.R.wav,77,non-word,1678211479160,1678211481135,1975,,false;exposure5,2,4,Filler_W.Liability.F.L_N.Imdalier.M.R.wav,77,non-word,1678211482137,1678211484479,2342,,false;exposure5,3,2,Filler_N.Lenediaw.F.L_W.Keyboard.M.R.wav,88,word,1678211485482,1678211487455,1973,,false;exposure5,4,0,Critical_As.Rehearsal.M.L_Ash.Vacation.F.R.wav,88,word,1678211488464,1678211490382,1918,,false;exposure5,5,3,Filler_N.Kermimer.M.L_W.Lethal.F.R.wav,77,non-word,1678211491391,1678211493215,1824,,false;exposure5,6,6,Filler_N.Admunker.M.L_W.Worldly.F.R.wav,77,non-word,1678211494219,1678211496703,2484,,false;exposure5,7,1,Critical_Sh.Impatient.M.L_S.Coliseum.F.R.wav,88,word,1678211497717,1678211499711,1994,,false;",
