"","workerid","proliferate.condition","exposure1Resp","error"
"12",461,"Condition.31_F_L_A_Sh_05_B_1_0","exposure1,0,2,Filler_N.Perkum.M.L_W.Gardenia.F.R.wav,77,word,1678209113945,1678209117257,3312,,false;exposure1,1,6,Filler_N.Dadigal.F.L_W.Platonic.M.R.wav,88,non-word,1678209118276,1678209121533,3257,,false;exposure1,2,5,Filler_N.Bikanian.M.L_W.Pineapple.F.R.wav,77,word,1678209122549,1678209124796,2247,,false;exposure1,3,1,Critical_S.Personal.F.L_Sh.Efficient.M.R.wav,88,non-word,1678209125813,1678209129991,4178,,false;exposure1,4,3,Filler_N.Omperoge.F.L_W.Grammatical.M.R.wav,77,word,1678209131011,1678209136053,5042,,false;exposure1,5,7,Filler_W.Predict.M.L_N.Dilkuaund.F.R.wav,88,non-word,1678209137073,1678209139770,2697,,false;exposure1,6,0,Critical_Ash.Pediatrician.F.L_As.Hallucinate.M.R.wav,77,word,1678209140779,1678209143241,2462,,false;exposure1,7,4,Filler_W.Honeymoon.M.L_N.Almikquary.F.R.wav,77,word,1678209144257,1678209147443,3186,,false;",NA
"13",539,"Condition.7_F_L_A_S_01_B_1_0","exposure1,0,7,Filler_W.Wrinkle.M.L_N.Aigi.F.R.wav,77,word,1678212161887,1678212164566,2679,,false;exposure1,1,2,Filler_N.Lenediaw.M.L_W.Keyboard.F.R.wav,77,word,1678212165568,1678212167588,2020,,false;exposure1,2,6,Filler_N.Admunker.F.L_W.Worldly.M.R.wav,88,non-word,1678212168600,1678212172182,3582,,false;exposure1,3,0,Critical_As.Rehearsal.F.L_Ash.Vacation.M.R.wav,77,word,1678212173190,1678212176738,3548,,false;exposure1,4,4,Filler_W.Liability.M.L_N.Imdalier.F.R.wav,77,word,1678212177744,1678212180694,2950,,false;exposure1,5,3,Filler_N.Kermimer.F.L_W.Lethal.M.R.wav,88,non-word,1678212181703,1678212184244,2541,,false;exposure1,6,5,Filler_N.Acomining.M.L_W.Wealthy.F.R.wav,77,word,1678212185258,1678212187220,1962,,false;exposure1,7,1,Critical_Sh.Impatient.F.L_S.Coliseum.M.R.wav,77,word,1678212188229,1678212190048,1819,,false;",NA
"16",446,"Condition.20_F_L_A_Sh_01_A_1_1","exposure1,0,1,Critical_S.Coliseum.F.L_Sh.Impatient.M.R.wav,77,word,1678154657983,1678154661350,3367,,false;exposure1,1,5,Filler_N.Acomining.M.L_W.Wealthy.F.R.wav,77,word,1678154662358,1678154664629,2271,,false;exposure1,2,2,Filler_N.Lenediaw.M.L_W.Keyboard.F.R.wav,77,word,1678154665640,1678154667380,1740,,false;exposure1,3,6,Filler_N.Admunker.F.L_W.Worldly.M.R.wav,88,non-word,1678154668391,1678154670423,2032,,false;exposure1,4,3,Filler_N.Kermimer.F.L_W.Lethal.M.R.wav,77,word,1678154671432,1678154675215,3783,,false;exposure1,5,7,Filler_W.Wrinkle.M.L_N.Aigi.F.R.wav,88,non-word,1678154676225,1678154678069,1844,,false;exposure1,6,4,Filler_W.Liability.M.L_N.Imdalier.F.R.wav,88,non-word,1678154679077,1678154680822,1745,,false;exposure1,7,0,Critical_Ash.Vacation.F.L_As.Rehearsal.M.R.wav,77,word,1678154681828,1678154683379,1551,,false;",NA
"17",483,"Condition.40_M_L_A_S_01_B_1_1","exposure1,0,5,Filler_N.Acomining.F.L_W.Wealthy.M.R.wav,77,word,1678210267726,1678210269963,2237,,false;exposure1,1,2,Filler_N.Lenediaw.F.L_W.Keyboard.M.R.wav,77,word,1678210270979,1678210272469,1490,,false;exposure1,2,7,Filler_W.Wrinkle.F.L_N.Aigi.M.R.wav,88,non-word,1678210273487,1678210274970,1483,,false;exposure1,3,0,Critical_As.Rehearsal.M.L_Ash.Vacation.F.R.wav,77,word,1678210275987,1678210277779,1792,,false;exposure1,4,1,Critical_Sh.Impatient.M.L_S.Coliseum.F.R.wav,77,word,1678210278799,1678210280523,1724,,false;exposure1,5,4,Filler_W.Liability.F.L_N.Imdalier.M.R.wav,88,non-word,1678210281537,1678210283228,1691,,false;exposure1,6,3,Filler_N.Kermimer.M.L_W.Lethal.F.R.wav,88,non-word,1678210284258,1678210286058,1800,,false;exposure1,7,6,Filler_N.Admunker.M.L_W.Worldly.F.R.wav,88,non-word,1678210287080,1678210288789,1709,,false;",NA
"19",481,"Condition.42_M_L_A_S_05_A_0_1","exposure1,0,3,Filler_N.Omperoge.M.L_W.Grammatical.F.R.wav,77,non-word,1678210166778,1678210169849,3071,,false;exposure1,1,1,Critical_Sh.Efficient.M.L_S.Personal.F.R.wav,88,word,1678210170858,1678210173506,2648,,false;exposure1,2,7,Filler_W.Predict.F.L_N.Dilkuaund.M.R.wav,77,non-word,1678210174512,1678210176865,2353,,false;exposure1,3,6,Filler_N.Dadigal.M.L_W.Platonic.F.R.wav,77,non-word,1678210177869,1678210179698,1829,,false;exposure1,4,4,Filler_W.Honeymoon.F.L_N.Almikquary.M.R.wav,77,non-word,1678210180718,1678210182618,1900,,false;exposure1,5,2,Filler_N.Perkum.F.L_W.Gardenia.M.R.wav,88,word,1678210183638,1678210185778,2140,,false;exposure1,6,0,Critical_As.Hallucinate.M.L_Ash.Pediatrician.F.R.wav,77,non-word,1678210186799,1678210190275,3476,,false;exposure1,7,5,Filler_N.Bikanian.F.L_W.Pineapple.M.R.wav,77,non-word,1678210191281,1678210194822,3541,,false;",NA
"22",469,"Condition.62_M_L_A_Sh_05_B_0_1","exposure1,0,4,Filler_W.Honeymoon.F.L_N.Almikquary.M.R.wav,77,non-word,1678209453713,1678209457514,3801,,false;exposure1,1,5,Filler_N.Bikanian.F.L_W.Pineapple.M.R.wav,88,word,1678209458519,1678209460562,2043,,false;exposure1,2,1,Critical_S.Personal.M.L_Sh.Efficient.F.R.wav,88,word,1678209461579,1678209463679,2100,,false;exposure1,3,3,Filler_N.Omperoge.M.L_W.Grammatical.F.R.wav,77,non-word,1678209464684,1678209466812,2128,,false;exposure1,4,0,Critical_Ash.Pediatrician.M.L_As.Hallucinate.F.R.wav,88,word,1678209467816,1678209469754,1938,,false;exposure1,5,2,Filler_N.Perkum.F.L_W.Gardenia.M.R.wav,88,word,1678209470761,1678209472785,2024,,false;exposure1,6,7,Filler_W.Predict.F.L_N.Dilkuaund.M.R.wav,77,non-word,1678209473801,1678209475700,1899,,false;exposure1,7,6,Filler_N.Dadigal.M.L_W.Platonic.F.R.wav,77,non-word,1678209476705,1678209478890,2185,,false;",NA
"23",452,"Condition.52_M_L_A_Sh_01_A_1_1","exposure1,0,6,Filler_N.Admunker.M.L_W.Worldly.F.R.wav,88,non-word,1678160013704,1678160017944,4240,,false;exposure1,1,0,Critical_Ash.Vacation.M.L_As.Rehearsal.F.R.wav,77,word,1678160018953,1678160021364,2411,,false;exposure1,2,7,Filler_W.Wrinkle.F.L_N.Aigi.M.R.wav,77,word,1678160022375,1678160026786,4411,,false;exposure1,3,1,Critical_S.Coliseum.M.L_Sh.Impatient.F.R.wav,77,word,1678160027793,1678160030072,2279,,false;exposure1,4,4,Filler_W.Liability.F.L_N.Imdalier.M.R.wav,88,non-word,1678160031081,1678160036169,5088,,false;exposure1,5,2,Filler_N.Lenediaw.F.L_W.Keyboard.M.R.wav,77,word,1678160037175,1678160039163,1988,,false;exposure1,6,3,Filler_N.Kermimer.M.L_W.Lethal.F.R.wav,88,non-word,1678160040168,1678160042469,2301,,false;exposure1,7,5,Filler_N.Acomining.F.L_W.Wealthy.M.R.wav,88,non-word,1678160043481,1678160047261,3780,,false;",NA
"24",511,"Condition.33_M_L_A_S_01_A_0_0","exposure1,0,6,Filler_N.Admunker.M.L_W.Worldly.F.R.wav,77,non-word,1678211009412,1678211012789,3377,,false;exposure1,1,7,Filler_W.Wrinkle.F.L_N.Aigi.M.R.wav,88,word,1678211013793,1678211017823,4030,,false;exposure1,2,4,Filler_W.Liability.F.L_N.Imdalier.M.R.wav,88,word,1678211018830,1678211021529,2699,,false;exposure1,3,1,Critical_Sh.Impatient.M.L_S.Coliseum.F.R.wav,88,word,1678211022538,1678211024334,1796,,false;exposure1,4,2,Filler_N.Lenediaw.F.L_W.Keyboard.M.R.wav,88,word,1678211025336,1678211026992,1656,,false;exposure1,5,3,Filler_N.Kermimer.M.L_W.Lethal.F.R.wav,77,non-word,1678211027999,1678211029645,1646,,false;exposure1,6,0,Critical_As.Rehearsal.M.L_Ash.Vacation.F.R.wav,88,word,1678211030646,1678211032350,1704,,false;exposure1,7,5,Filler_N.Acomining.F.L_W.Wealthy.M.R.wav,77,non-word,1678211033357,1678211035258,1901,,false;",NA
"25",470,"Condition.37_M_L_A_S_01_B_0_0","exposure1,0,3,Filler_N.Kermimer.M.L_W.Lethal.F.R.wav,88,word,1678209668969,1678209672359,3390,,false;exposure1,1,4,Filler_W.Liability.F.L_N.Imdalier.M.R.wav,88,word,1678209673369,1678209676732,3363,,false;exposure1,2,1,Critical_Sh.Impatient.M.L_S.Coliseum.F.R.wav,88,word,1678209677738,1678209680737,2999,,false;exposure1,3,7,Filler_W.Wrinkle.F.L_N.Aigi.M.R.wav,88,word,1678209681745,1678209684728,2983,,false;exposure1,4,0,Critical_As.Rehearsal.M.L_Ash.Vacation.F.R.wav,88,word,1678209685737,1678209688608,2871,,false;exposure1,5,5,Filler_N.Acomining.F.L_W.Wealthy.M.R.wav,88,word,1678209689617,1678209692019,2402,,false;exposure1,6,6,Filler_N.Admunker.M.L_W.Worldly.F.R.wav,77,non-word,1678209693026,1678209695686,2660,,false;exposure1,7,2,Filler_N.Lenediaw.F.L_W.Keyboard.M.R.wav,88,word,1678209696697,1678209699039,2342,,false;",NA
"26",465,"Condition.39_M_L_A_S_01_B_1_0","exposure1,0,1,Critical_Sh.Impatient.M.L_S.Coliseum.F.R.wav,77,word,1678209335003,1678209337354,2351,,false;exposure1,1,4,Filler_W.Liability.F.L_N.Imdalier.M.R.wav,88,non-word,1678209338368,1678209341082,2714,,false;exposure1,2,6,Filler_N.Admunker.M.L_W.Worldly.F.R.wav,88,non-word,1678209342088,1678209344290,2202,,false;exposure1,3,3,Filler_N.Kermimer.M.L_W.Lethal.F.R.wav,88,non-word,1678209345296,1678209346850,1554,,false;exposure1,4,0,Critical_As.Rehearsal.M.L_Ash.Vacation.F.R.wav,77,word,1678209347855,1678209349338,1483,,false;exposure1,5,5,Filler_N.Acomining.F.L_W.Wealthy.M.R.wav,77,word,1678209350345,1678209352177,1832,,false;exposure1,6,7,Filler_W.Wrinkle.F.L_N.Aigi.M.R.wav,88,non-word,1678209353185,1678209355993,2808,,false;exposure1,7,2,Filler_N.Lenediaw.F.L_W.Keyboard.M.R.wav,77,word,1678209357004,1678209358881,1877,,false;",NA
"27",456,"Condition.13_F_L_A_S_05_B_0_0","exposure1,0,4,Filler_W.Honeymoon.M.L_N.Almikquary.F.R.wav,77,non-word,1678208553337,1678208555735,2398,,false;exposure1,1,2,Filler_N.Perkum.M.L_W.Gardenia.F.R.wav,88,word,1678208556740,1678208558344,1604,,false;exposure1,2,6,Filler_N.Dadigal.F.L_W.Platonic.M.R.wav,77,non-word,1678208559348,1678208561101,1753,,false;exposure1,3,7,Filler_W.Predict.M.L_N.Dilkuaund.F.R.wav,77,non-word,1678208562107,1678208563905,1798,,false;exposure1,4,5,Filler_N.Bikanian.M.L_W.Pineapple.F.R.wav,88,word,1678208564908,1678208566377,1469,,false;exposure1,5,0,Critical_As.Hallucinate.F.L_Ash.Pediatrician.M.R.wav,77,non-word,1678208567380,1678208569702,2322,,false;exposure1,6,1,Critical_Sh.Efficient.F.L_S.Personal.M.R.wav,88,word,1678208570705,1678208572271,1566,,false;exposure1,7,3,Filler_N.Omperoge.F.L_W.Grammatical.M.R.wav,77,non-word,1678208573274,1678208575291,2017,,false;",NA
"28",454,"Condition.29_F_L_A_Sh_05_B_0_0","exposure1,0,5,Filler_N.Bikanian.M.L_W.Pineapple.F.R.wav,88,word,1678208158682,1678208161554,2872,,false;exposure1,1,1,Critical_S.Personal.F.L_Sh.Efficient.M.R.wav,88,word,1678208162560,1678208164779,2219,,false;exposure1,2,0,Critical_Ash.Pediatrician.F.L_As.Hallucinate.M.R.wav,88,word,1678208165791,1678208167441,1650,,false;exposure1,3,3,Filler_N.Omperoge.F.L_W.Grammatical.M.R.wav,77,non-word,1678208168451,1678208170082,1631,,false;exposure1,4,2,Filler_N.Perkum.M.L_W.Gardenia.F.R.wav,88,word,1678208171090,1678208173075,1985,,false;exposure1,5,4,Filler_W.Honeymoon.M.L_N.Almikquary.F.R.wav,77,non-word,1678208174086,1678208175714,1628,,false;exposure1,6,7,Filler_W.Predict.M.L_N.Dilkuaund.F.R.wav,77,non-word,1678208176726,1678208178355,1629,,false;exposure1,7,6,Filler_N.Dadigal.F.L_W.Platonic.M.R.wav,77,non-word,1678208179370,1678208182242,2872,,false;",NA
"29",472,"Condition.53_M_L_A_Sh_01_B_0_0","exposure1,0,5,Filler_N.Acomining.F.L_W.Wealthy.M.R.wav,88,word,1678209823499,1678209825437,1938,,false;exposure1,1,3,Filler_N.Kermimer.M.L_W.Lethal.F.R.wav,77,non-word,1678209826466,1678209828198,1732,,false;exposure1,2,1,Critical_S.Coliseum.M.L_Sh.Impatient.F.R.wav,88,word,1678209829203,1678209830941,1738,,false;exposure1,3,7,Filler_W.Wrinkle.F.L_N.Aigi.M.R.wav,77,non-word,1678209831943,1678209833400,1457,,false;exposure1,4,0,Critical_Ash.Vacation.M.L_As.Rehearsal.F.R.wav,88,word,1678209834413,1678209836553,2140,,false;exposure1,5,4,Filler_W.Liability.F.L_N.Imdalier.M.R.wav,77,non-word,1678209837573,1678209839329,1756,,false;exposure1,6,2,Filler_N.Lenediaw.F.L_W.Keyboard.M.R.wav,88,word,1678209840343,1678209841965,1622,,false;exposure1,7,6,Filler_N.Admunker.M.L_W.Worldly.F.R.wav,77,non-word,1678209842983,1678209844582,1599,,false;",NA
"30",537,"Condition.55_M_L_A_Sh_01_B_1_0","exposure1,0,7,Filler_W.Wrinkle.F.L_N.Aigi.M.R.wav,88,non-word,1678211471701,1678211474823,3122,,false;exposure1,1,0,Critical_Ash.Vacation.M.L_As.Rehearsal.F.R.wav,77,word,1678211475828,1678211478178,2350,,false;exposure1,2,2,Filler_N.Lenediaw.F.L_W.Keyboard.M.R.wav,77,word,1678211479182,1678211481000,1818,,false;exposure1,3,4,Filler_W.Liability.F.L_N.Imdalier.M.R.wav,88,non-word,1678211482014,1678211484373,2359,,false;exposure1,4,5,Filler_N.Acomining.F.L_W.Wealthy.M.R.wav,77,word,1678211485377,1678211487893,2516,,false;exposure1,5,1,Critical_S.Coliseum.M.L_Sh.Impatient.F.R.wav,77,word,1678211488903,1678211491555,2652,,false;exposure1,6,3,Filler_N.Kermimer.M.L_W.Lethal.F.R.wav,88,non-word,1678211492572,1678211494663,2091,,false;exposure1,7,6,Filler_N.Admunker.M.L_W.Worldly.F.R.wav,88,non-word,1678211495671,1678211498002,2331,,false;",NA
"31",467,"Condition.56_M_L_A_Sh_01_B_1_1","exposure1,0,0,Critical_Ash.Vacation.M.L_As.Rehearsal.F.R.wav,77,word,1678209338060,1678209340984,2924,,false;exposure1,1,6,Filler_N.Admunker.M.L_W.Worldly.F.R.wav,88,non-word,1678209341995,1678209344224,2229,,false;exposure1,2,5,Filler_N.Acomining.F.L_W.Wealthy.M.R.wav,88,non-word,1678209345231,1678209347168,1937,,false;exposure1,3,1,Critical_S.Coliseum.M.L_Sh.Impatient.F.R.wav,77,word,1678209348180,1678209350216,2036,,false;exposure1,4,4,Filler_W.Liability.F.L_N.Imdalier.M.R.wav,77,word,1678209351219,1678209353471,2252,,false;exposure1,5,3,Filler_N.Kermimer.M.L_W.Lethal.F.R.wav,88,non-word,1678209354491,1678209355888,1397,,false;exposure1,6,7,Filler_W.Wrinkle.F.L_N.Aigi.M.R.wav,77,word,1678209356900,1678209358488,1588,,false;exposure1,7,2,Filler_N.Lenediaw.F.L_W.Keyboard.M.R.wav,88,non-word,1678209359500,1678209361128,1628,,false;",NA
"32",548,"Condition.22_F_L_A_Sh_01_B_0_1","exposure1,0,4,Filler_W.Liability.M.L_N.Imdalier.F.R.wav,77,non-word,1678212235425,1678212238267,2842,,false;exposure1,1,7,Filler_W.Wrinkle.M.L_N.Aigi.F.R.wav,77,non-word,1678212239275,1678212241179,1904,,false;exposure1,2,0,Critical_Ash.Vacation.F.L_As.Rehearsal.M.R.wav,88,word,1678212242184,1678212244396,2212,,false;exposure1,3,1,Critical_S.Coliseum.F.L_Sh.Impatient.M.R.wav,88,word,1678212245406,1678212247513,2107,,false;exposure1,4,3,Filler_N.Kermimer.F.L_W.Lethal.M.R.wav,77,non-word,1678212248526,1678212250107,1581,,false;exposure1,5,5,Filler_N.Acomining.M.L_W.Wealthy.F.R.wav,88,word,1678212251115,1678212252546,1431,,false;exposure1,6,6,Filler_N.Admunker.F.L_W.Worldly.M.R.wav,77,non-word,1678212253555,1678212255284,1729,,false;exposure1,7,2,Filler_N.Lenediaw.M.L_W.Keyboard.F.R.wav,88,word,1678212256289,1678212262107,5818,,false;",NA
