"","workerid","proliferate.condition","exposure4Resp","error"
"1",495,"Condition.54_M_L_A_Sh_01_B_0_1","exposure4,0,6,Filler_N.Ibirak.M.L_W.Negate.F.R.wav,77,non-word,1678210832642,1678210835146,2504,,false;exposure4,1,2,Filler_N.Tilegkalo.F.L_W.Camera.M.R.wav,88,word,1678210836159,1678210838493,2334,,false;exposure4,2,1,Critical_S.Embassy.M.L_Sh.Negotiate.F.R.wav,88,word,1678210839499,1678210841561,2062,,false;exposure4,3,0,Critical_Ash.Brochure.M.L_As.Medicine.F.R.wav,88,word,1678210842573,1678210844713,2140,,false;exposure4,4,4,Filler_W.Domineering.F.L_N.Tamical.M.R.wav,77,non-word,1678210845724,1678210847934,2210,,false;exposure4,5,7,Filler_W.Nightmare.F.L_N.Gerbualo.M.R.wav,77,non-word,1678210848939,1678210851371,2432,,false;exposure4,6,3,Filler_N.Ryligal.M.L_W.Continually.F.R.wav,77,non-word,1678210852378,1678210854866,2488,,false;exposure4,7,5,Filler_N.Hintarber.F.L_W.Melancholy.M.R.wav,88,word,1678210855878,1678210858022,2144,,false;",NA
"2",451,"Condition.47_M_L_A_S_05_B_1_0","exposure4,0,7,Filler_W.Undermine.F.L_N.Alnadiro.M.R.wav,88,non-word,1678155590450,1678155592220,1770,,false;exposure4,1,0,Critical_As.Dinosaur.M.L_Ash.Graduation.F.R.wav,77,word,1678155593240,1678155595069,1829,,false;exposure4,2,3,Filler_N.Meidnow.M.L_W.Knowingly.F.R.wav,88,non-word,1678155596091,1678155597830,1739,,false;exposure4,3,1,Critical_Sh.Refreshing.M.L_S.Literacy.F.R.wav,77,word,1678155598841,1678155600518,1677,,false;exposure4,4,6,Filler_N.Lilgrai.M.L_W.Umbrella.F.R.wav,88,non-word,1678155601532,1678155603231,1699,,false;exposure4,5,2,Filler_N.Logelai.F.L_W.Inhabit.M.R.wav,77,word,1678155604252,1678155606014,1762,,false;exposure4,6,4,Filler_W.Laminate.F.L_N.Kaldemia.M.R.wav,88,non-word,1678155607023,1678155608751,1728,,false;exposure4,7,5,Filler_N.Ailounam.F.L_W.Tutorial.M.R.wav,77,word,1678155609772,1678155611391,1619,,false;",NA
"3",445,"Condition.61_M_L_A_Sh_05_B_0_0","exposure4,0,1,Critical_S.Literacy.M.L_Sh.Refreshing.F.R.wav,88,word,1678154630521,1678154632208,1687,,false;exposure4,1,0,Critical_Ash.Graduation.M.L_As.Dinosaur.F.R.wav,88,word,1678154633218,1678154634931,1713,,false;exposure4,2,4,Filler_W.Laminate.F.L_N.Kaldemia.M.R.wav,77,non-word,1678154635949,1678154638064,2115,,false;exposure4,3,7,Filler_W.Undermine.F.L_N.Alnadiro.M.R.wav,77,non-word,1678154639075,1678154641365,2290,,false;exposure4,4,2,Filler_N.Logelai.F.L_W.Inhabit.M.R.wav,88,word,1678154642371,1678154644675,2304,,false;exposure4,5,5,Filler_N.Ailounam.F.L_W.Tutorial.M.R.wav,88,word,1678154645678,1678154648108,2430,,false;exposure4,6,3,Filler_N.Meidnow.M.L_W.Knowingly.F.R.wav,77,non-word,1678154649124,1678154651387,2263,,false;exposure4,7,6,Filler_N.Lilgrai.M.L_W.Umbrella.F.R.wav,77,non-word,1678154652394,1678154654318,1924,,false;",NA
"4",455,"Condition.49_M_L_A_Sh_01_A_0_0","exposure4,0,0,Critical_Ash.Brochure.M.L_As.Medicine.F.R.wav,88,word,1678208597539,1678208599567,2028,,false;exposure4,1,6,Filler_N.Ibirak.M.L_W.Negate.F.R.wav,77,non-word,1678208600571,1678208602143,1572,,false;exposure4,2,4,Filler_W.Domineering.F.L_N.Tamical.M.R.wav,77,non-word,1678208603158,1678208606045,2887,,false;exposure4,3,1,Critical_S.Embassy.M.L_Sh.Negotiate.F.R.wav,88,word,1678208607052,1678208609095,2043,,false;exposure4,4,5,Filler_N.Hintarber.F.L_W.Melancholy.M.R.wav,88,word,1678208610101,1678208611740,1639,,false;exposure4,5,7,Filler_W.Nightmare.F.L_N.Gerbualo.M.R.wav,77,non-word,1678208612753,1678208614310,1557,,false;exposure4,6,3,Filler_N.Ryligal.M.L_W.Continually.F.R.wav,77,non-word,1678208615313,1678208616851,1538,,false;exposure4,7,2,Filler_N.Tilegkalo.F.L_W.Camera.M.R.wav,88,word,1678208617861,1678208619687,1826,,false;",NA
"5",493,"Condition.57_M_L_A_Sh_05_A_0_0","exposure4,0,1,Critical_S.Literacy.M.L_Sh.Refreshing.F.R.wav,88,word,1678210656677,1678210658284,1607,,false;exposure4,1,3,Filler_N.Meidnow.M.L_W.Knowingly.F.R.wav,77,non-word,1678210659286,1678210660871,1585,,false;exposure4,2,6,Filler_N.Lilgrai.M.L_W.Umbrella.F.R.wav,77,non-word,1678210661874,1678210663406,1532,,false;exposure4,3,4,Filler_W.Laminate.F.L_N.Kaldemia.M.R.wav,77,non-word,1678210664409,1678210665945,1536,,false;exposure4,4,5,Filler_N.Ailounam.F.L_W.Tutorial.M.R.wav,88,word,1678210666948,1678210668662,1714,,false;exposure4,5,0,Critical_Ash.Graduation.M.L_As.Dinosaur.F.R.wav,88,word,1678210669665,1678210671096,1431,,false;exposure4,6,2,Filler_N.Logelai.F.L_W.Inhabit.M.R.wav,88,word,1678210672098,1678210673780,1682,,false;exposure4,7,7,Filler_W.Undermine.F.L_N.Alnadiro.M.R.wav,77,non-word,1678210674782,1678210676317,1535,,false;",NA
"6",535,"Condition.34_M_L_A_S_01_A_0_1","exposure4,0,7,Filler_W.Nightmare.F.L_N.Gerbualo.M.R.wav,77,non-word,1678211854414,1678211856182,1768,,false;exposure4,1,0,Critical_As.Medicine.M.L_Ash.Brochure.F.R.wav,88,word,1678211857185,1678211859438,2253,,false;exposure4,2,3,Filler_N.Ryligal.M.L_W.Continually.F.R.wav,77,non-word,1678211860443,1678211862590,2147,,false;exposure4,3,4,Filler_W.Domineering.F.L_N.Tamical.M.R.wav,77,non-word,1678211863594,1678211865254,1660,,false;exposure4,4,6,Filler_N.Ibirak.M.L_W.Negate.F.R.wav,77,non-word,1678211866257,1678211868054,1797,,false;exposure4,5,1,Critical_Sh.Negotiate.M.L_S.Embassy.F.R.wav,88,word,1678211869063,1678211870494,1431,,false;exposure4,6,2,Filler_N.Tilegkalo.F.L_W.Camera.M.R.wav,88,word,1678211871505,1678211874214,2709,,false;exposure4,7,5,Filler_N.Hintarber.F.L_W.Melancholy.M.R.wav,88,word,1678211875230,1678211877222,1992,,false;",NA
"7",546,"Condition.15_F_L_A_S_05_B_1_0","exposure4,0,7,Filler_W.Undermine.M.L_N.Alnadiro.F.R.wav,88,non-word,1678211948331,1678211951666,3335,,false;exposure4,1,5,Filler_N.Ailounam.M.L_W.Tutorial.F.R.wav,77,word,1678211952685,1678211955789,3104,,false;exposure4,2,4,Filler_W.Laminate.M.L_N.Kaldemia.F.R.wav,88,non-word,1678211956806,1678211959573,2767,,false;exposure4,3,6,Filler_N.Lilgrai.F.L_W.Umbrella.M.R.wav,88,non-word,1678211960591,1678211963631,3040,,false;exposure4,4,3,Filler_N.Meidnow.F.L_W.Knowingly.M.R.wav,88,non-word,1678211964645,1678211967416,2771,,false;exposure4,5,1,Critical_Sh.Refreshing.F.L_S.Literacy.M.R.wav,77,word,1678211968424,1678211971080,2656,,false;exposure4,6,0,Critical_As.Dinosaur.F.L_Ash.Graduation.M.R.wav,77,word,1678211972085,1678211975336,3251,,false;exposure4,7,2,Filler_N.Logelai.M.L_W.Inhabit.F.R.wav,77,word,1678211976351,1678211979225,2874,,false;",NA
"8",544,"Condition.58_M_L_A_Sh_05_A_0_1","exposure4,0,6,Filler_N.Lilgrai.M.L_W.Umbrella.F.R.wav,77,non-word,1678211707960,1678211709973,2013,,false;exposure4,1,3,Filler_N.Meidnow.M.L_W.Knowingly.F.R.wav,77,non-word,1678211710975,1678211714930,3955,,false;exposure4,2,7,Filler_W.Undermine.F.L_N.Alnadiro.M.R.wav,77,non-word,1678211715932,1678211717695,1763,,false;exposure4,3,1,Critical_S.Literacy.M.L_Sh.Refreshing.F.R.wav,88,word,1678211718697,1678211721382,2685,,false;exposure4,4,0,Critical_Ash.Graduation.M.L_As.Dinosaur.F.R.wav,88,word,1678211722384,1678211723934,1550,,false;exposure4,5,5,Filler_N.Ailounam.F.L_W.Tutorial.M.R.wav,88,word,1678211724936,1678211726562,1626,,false;exposure4,6,2,Filler_N.Logelai.F.L_W.Inhabit.M.R.wav,88,word,1678211727563,1678211729235,1672,,false;exposure4,7,4,Filler_W.Laminate.F.L_N.Kaldemia.M.R.wav,77,non-word,1678211730237,1678211731840,1603,,false;",NA
"9",501,"Condition.8_F_L_A_S_01_B_1_1","exposure4,0,3,Filler_N.Ryligal.F.L_W.Continually.M.R.wav,88,non-word,1678211010347,1678211012289,1942,,false;exposure4,1,2,Filler_N.Tilegkalo.M.L_W.Camera.F.R.wav,77,word,1678211013298,1678211015312,2014,,false;exposure4,2,4,Filler_W.Domineering.M.L_N.Tamical.F.R.wav,77,word,1678211016326,1678211018224,1898,,false;exposure4,3,1,Critical_Sh.Negotiate.F.L_S.Embassy.M.R.wav,77,word,1678211019246,1678211021792,2546,,false;exposure4,4,0,Critical_As.Medicine.F.L_Ash.Brochure.M.R.wav,77,word,1678211022801,1678211025512,2711,,false;exposure4,5,5,Filler_N.Hintarber.M.L_W.Melancholy.F.R.wav,77,word,1678211026518,1678211030616,4098,,false;exposure4,6,7,Filler_W.Nightmare.M.L_N.Gerbualo.F.R.wav,88,non-word,1678211031626,1678211034720,3094,,false;exposure4,7,6,Filler_N.Ibirak.F.L_W.Negate.M.R.wav,77,word,1678211035745,1678211044049,8304,,false;",NA
"11",490,"Condition.21_F_L_A_Sh_01_B_0_0","exposure4,0,0,Critical_Ash.Brochure.F.L_As.Medicine.M.R.wav,77,non-word,1678210829190,1678210830759,1569,,false;exposure4,1,3,Filler_N.Ryligal.F.L_W.Continually.M.R.wav,77,non-word,1678210831769,1678210833550,1781,,false;exposure4,2,6,Filler_N.Ibirak.F.L_W.Negate.M.R.wav,77,non-word,1678210834569,1678210836123,1554,,false;exposure4,3,4,Filler_W.Domineering.M.L_N.Tamical.F.R.wav,77,non-word,1678210837129,1678210839394,2265,,false;exposure4,4,1,Critical_S.Embassy.F.L_Sh.Negotiate.M.R.wav,88,word,1678210840420,1678210841871,1451,,false;exposure4,5,2,Filler_N.Tilegkalo.M.L_W.Camera.F.R.wav,77,non-word,1678210842890,1678210845085,2195,,false;exposure4,6,5,Filler_N.Hintarber.M.L_W.Melancholy.F.R.wav,88,word,1678210846109,1678210848183,2074,,false;exposure4,7,7,Filler_W.Nightmare.M.L_N.Gerbualo.F.R.wav,77,non-word,1678210849208,1678210850802,1594,,false;",NA
