workerid,proliferate.condition,exposure3Resp,error
495,Condition.54_M_L_A_Sh_01_B_0_1,"exposure3,0,2,Filler_N.Ungelnin.F.L_W.Blueberry.M.R.wav,88,word,1678210806820,1678210808703,1883,,false;exposure3,1,5,Filler_N.Inpaki.F.L_W.Lingering.M.R.wav,88,word,1678210809711,1678210811703,1992,,false;exposure3,2,6,Filler_N.Aknid.M.L_W.Membrane.F.R.wav,77,non-word,1678210812709,1678210814911,2202,,false;exposure3,3,0,Critical_Ash.Machinery.M.L_As.Obscene.F.R.wav,88,word,1678210815918,1678210818434,2516,,false;exposure3,4,1,Critical_S.Democracy.M.L_Sh.Beneficial.F.R.wav,88,word,1678210819446,1678210821693,2247,,false;exposure3,5,7,Filler_W.Metrical.F.L_N.Halomimoc.M.R.wav,77,non-word,1678210822700,1678210824955,2255,,false;exposure3,6,3,Filler_N.Tounamplem.M.L_W.Bullying.F.R.wav,77,non-word,1678210825963,1678210828125,2162,,false;exposure3,7,4,Filler_W.Burglary.F.L_N.Tymolape.M.R.wav,77,non-word,1678210829132,1678210831635,2503,,false;",
451,Condition.47_M_L_A_S_05_B_1_0,"exposure3,0,4,Filler_W.Ironic.F.L_N.Makid.M.R.wav,88,non-word,1678155567975,1678155570194,2219,,false;exposure3,1,2,Filler_N.Namuary.F.L_W.Hurdle.M.R.wav,77,word,1678155571206,1678155572810,1604,,false;exposure3,2,3,Filler_N.Mibgem.M.L_W.Interior.F.R.wav,88,non-word,1678155573816,1678155575699,1883,,false;exposure3,3,6,Filler_N.Anemer.M.L_W.Titanium.F.R.wav,88,non-word,1678155576718,1678155578746,2028,,false;exposure3,4,1,Critical_Sh.Glacier.M.L_S.Episode.F.R.wav,77,word,1678155579758,1678155581371,1613,,false;exposure3,5,0,Critical_As.Compensate.M.L_Ash.Reassure.F.R.wav,77,word,1678155582378,1678155584019,1641,,false;exposure3,6,7,Filler_W.Turbulent.F.L_N.Anolipa.M.R.wav,88,non-word,1678155585029,1678155586651,1622,,false;exposure3,7,5,Filler_N.Amalar.F.L_W.Therapeutic.M.R.wav,77,word,1678155587669,1678155589444,1775,,false;",
445,Condition.61_M_L_A_Sh_05_B_0_0,"exposure3,0,7,Filler_W.Turbulent.F.L_N.Anolipa.M.R.wav,77,non-word,1678154607124,1678154609266,2142,,false;exposure3,1,1,Critical_S.Episode.M.L_Sh.Glacier.F.R.wav,88,word,1678154610271,1678154612125,1854,,false;exposure3,2,2,Filler_N.Namuary.F.L_W.Hurdle.M.R.wav,88,word,1678154613135,1678154614814,1679,,false;exposure3,3,0,Critical_Ash.Reassure.M.L_As.Compensate.F.R.wav,88,word,1678154615832,1678154617660,1828,,false;exposure3,4,3,Filler_N.Mibgem.M.L_W.Interior.F.R.wav,77,non-word,1678154618674,1678154620579,1905,,false;exposure3,5,4,Filler_W.Ironic.F.L_N.Makid.M.R.wav,77,non-word,1678154621588,1678154623760,2172,,false;exposure3,6,6,Filler_N.Anemer.M.L_W.Titanium.F.R.wav,77,non-word,1678154624771,1678154626674,1903,,false;exposure3,7,5,Filler_N.Amalar.F.L_W.Therapeutic.M.R.wav,88,word,1678154627683,1678154629506,1823,,false;",
455,Condition.49_M_L_A_Sh_01_A_0_0,"exposure3,0,2,Filler_N.Ungelnin.F.L_W.Blueberry.M.R.wav,88,word,1678208576159,1678208577610,1451,,false;exposure3,1,6,Filler_N.Aknid.M.L_W.Membrane.F.R.wav,77,non-word,1678208578618,1678208580281,1663,,false;exposure3,2,7,Filler_W.Metrical.F.L_N.Halomimoc.M.R.wav,77,non-word,1678208581290,1678208583051,1761,,false;exposure3,3,1,Critical_S.Democracy.M.L_Sh.Beneficial.F.R.wav,88,word,1678208584059,1678208585672,1613,,false;exposure3,4,5,Filler_N.Inpaki.F.L_W.Lingering.M.R.wav,88,word,1678208586680,1678208588184,1504,,false;exposure3,5,0,Critical_Ash.Machinery.M.L_As.Obscene.F.R.wav,77,non-word,1678208589191,1678208591152,1961,,false;exposure3,6,3,Filler_N.Tounamplem.M.L_W.Bullying.F.R.wav,77,non-word,1678208592153,1678208593829,1676,,false;exposure3,7,4,Filler_W.Burglary.F.L_N.Tymolape.M.R.wav,77,non-word,1678208594841,1678208596535,1694,,false;",
493,Condition.57_M_L_A_Sh_05_A_0_0,"exposure3,0,4,Filler_W.Ironic.F.L_N.Makid.M.R.wav,77,non-word,1678210636631,1678210638305,1674,,false;exposure3,1,0,Critical_Ash.Reassure.M.L_As.Compensate.F.R.wav,88,word,1678210639308,1678210640835,1527,,false;exposure3,2,3,Filler_N.Mibgem.M.L_W.Interior.F.R.wav,77,non-word,1678210641837,1678210643294,1457,,false;exposure3,3,5,Filler_N.Amalar.F.L_W.Therapeutic.M.R.wav,88,word,1678210644297,1678210645853,1556,,false;exposure3,4,7,Filler_W.Turbulent.F.L_N.Anolipa.M.R.wav,77,non-word,1678210646856,1678210648406,1550,,false;exposure3,5,1,Critical_S.Episode.M.L_Sh.Glacier.F.R.wav,88,word,1678210649409,1678210650829,1420,,false;exposure3,6,2,Filler_N.Namuary.F.L_W.Hurdle.M.R.wav,88,word,1678210651833,1678210653252,1419,,false;exposure3,7,6,Filler_N.Anemer.M.L_W.Titanium.F.R.wav,77,non-word,1678210654256,1678210655671,1415,,false;",
535,Condition.34_M_L_A_S_01_A_0_1,"exposure3,0,7,Filler_W.Metrical.F.L_N.Halomimoc.M.R.wav,77,non-word,1678211825253,1678211827678,2425,,false;exposure3,1,0,Critical_As.Obscene.M.L_Ash.Machinery.F.R.wav,77,non-word,1678211828689,1678211832126,3437,,false;exposure3,2,5,Filler_N.Inpaki.F.L_W.Lingering.M.R.wav,88,word,1678211833130,1678211834878,1748,,false;exposure3,3,4,Filler_W.Burglary.F.L_N.Tymolape.M.R.wav,88,word,1678211835880,1678211837814,1934,,false;exposure3,4,1,Critical_Sh.Beneficial.M.L_S.Democracy.F.R.wav,88,word,1678211838828,1678211844230,5402,,false;exposure3,5,2,Filler_N.Ungelnin.F.L_W.Blueberry.M.R.wav,88,word,1678211845239,1678211846862,1623,,false;exposure3,6,3,Filler_N.Tounamplem.M.L_W.Bullying.F.R.wav,77,non-word,1678211847864,1678211850422,2558,,false;exposure3,7,6,Filler_N.Aknid.M.L_W.Membrane.F.R.wav,77,non-word,1678211851429,1678211853406,1977,,false;",
546,Condition.15_F_L_A_S_05_B_1_0,"exposure3,0,0,Critical_As.Compensate.F.L_Ash.Reassure.M.R.wav,77,word,1678211913949,1678211918017,4068,,false;exposure3,1,1,Critical_Sh.Glacier.F.L_S.Episode.M.R.wav,77,word,1678211919032,1678211922102,3070,,false;exposure3,2,6,Filler_N.Anemer.F.L_W.Titanium.M.R.wav,88,non-word,1678211923112,1678211926109,2997,,false;exposure3,3,5,Filler_N.Amalar.M.L_W.Therapeutic.F.R.wav,77,word,1678211927120,1678211931110,3990,,false;exposure3,4,2,Filler_N.Namuary.M.L_W.Hurdle.F.R.wav,77,word,1678211932115,1678211934972,2857,,false;exposure3,5,4,Filler_W.Ironic.M.L_N.Makid.F.R.wav,88,non-word,1678211935981,1678211939349,3368,,false;exposure3,6,3,Filler_N.Mibgem.F.L_W.Interior.M.R.wav,88,non-word,1678211940356,1678211943423,3067,,false;exposure3,7,7,Filler_W.Turbulent.M.L_N.Anolipa.F.R.wav,88,non-word,1678211944440,1678211947321,2881,,false;",
544,Condition.58_M_L_A_Sh_05_A_0_1,"exposure3,0,4,Filler_W.Ironic.F.L_N.Makid.M.R.wav,77,non-word,1678211678890,1678211684530,5640,,false;exposure3,1,0,Critical_Ash.Reassure.M.L_As.Compensate.F.R.wav,88,word,1678211685531,1678211689079,3548,,false;exposure3,2,5,Filler_N.Amalar.F.L_W.Therapeutic.M.R.wav,88,word,1678211690082,1678211692046,1964,,false;exposure3,3,2,Filler_N.Namuary.F.L_W.Hurdle.M.R.wav,88,word,1678211693048,1678211696044,2996,,false;exposure3,4,1,Critical_S.Episode.M.L_Sh.Glacier.F.R.wav,88,word,1678211697047,1678211698495,1448,,false;exposure3,5,6,Filler_N.Anemer.M.L_W.Titanium.F.R.wav,88,word,1678211699498,1678211701309,1811,,false;exposure3,6,3,Filler_N.Mibgem.M.L_W.Interior.F.R.wav,77,non-word,1678211702311,1678211704256,1945,,false;exposure3,7,7,Filler_W.Turbulent.F.L_N.Anolipa.M.R.wav,77,non-word,1678211705258,1678211706958,1700,,false;",
501,Condition.8_F_L_A_S_01_B_1_1,"exposure3,0,5,Filler_N.Inpaki.M.L_W.Lingering.F.R.wav,77,word,1678210985881,1678210988272,2391,,false;exposure3,1,0,Critical_As.Obscene.F.L_Ash.Machinery.M.R.wav,88,non-word,1678210989295,1678210991481,2186,,false;exposure3,2,3,Filler_N.Tounamplem.F.L_W.Bullying.M.R.wav,88,non-word,1678210992491,1678210994576,2085,,false;exposure3,3,2,Filler_N.Ungelnin.M.L_W.Blueberry.F.R.wav,77,word,1678210995583,1678210997649,2066,,false;exposure3,4,4,Filler_W.Burglary.M.L_N.Tymolape.F.R.wav,88,non-word,1678210998660,1678211000568,1908,,false;exposure3,5,7,Filler_W.Metrical.M.L_N.Halomimoc.F.R.wav,88,non-word,1678211001584,1678211003432,1848,,false;exposure3,6,1,Critical_Sh.Beneficial.F.L_S.Democracy.M.R.wav,77,word,1678211004445,1678211006472,2027,,false;exposure3,7,6,Filler_N.Aknid.F.L_W.Membrane.M.R.wav,88,non-word,1678211007487,1678211009321,1834,,false;",
531,Condition.41_M_L_A_S_05_A_0_0,"exposure3,0,7,Filler_W.Turbulent.F.L_N.Anolipa.M.R.wav,77,non-word,1678211422425,1678211424719,2294,,false;exposure3,1,4,Filler_W.Ironic.F.L_N.Makid.M.R.wav,77,non-word,1678211425722,1678211428240,2518,,false;exposure3,2,1,Critical_Sh.Glacier.M.L_S.Episode.F.R.wav,88,word,1678211429249,1678211431183,1934,,false;exposure3,3,0,Critical_As.Compensate.M.L_Ash.Reassure.F.R.wav,88,word,1678211432188,1678211434527,2339,,false;exposure3,4,2,Filler_N.Namuary.F.L_W.Hurdle.M.R.wav,88,word,1678211435529,1678211438335,2806,,false;exposure3,5,3,Filler_N.Mibgem.M.L_W.Interior.F.R.wav,77,non-word,1678211439339,1678211441759,2420,,false;exposure3,6,5,Filler_N.Amalar.F.L_W.Therapeutic.M.R.wav,88,word,1678211442775,1678211445071,2296,,false;exposure3,7,6,Filler_N.Anemer.M.L_W.Titanium.F.R.wav,77,non-word,1678211446078,1678211448479,2401,,false;",
