workerid,proliferate.condition,exposure2Resp,error
495,Condition.54_M_L_A_Sh_01_B_0_1,"exposure2,0,5,Filler_N.Kelabidel.F.L_W.Lengthen.M.R.wav,77,non-word,1678210779452,1678210782012,2560,,false;exposure2,1,0,Critical_Ash.Ambition.M.L_As.Parasite.F.R.wav,88,word,1678210783023,1678210785473,2450,,false;exposure2,2,7,Filler_W.Marina.F.L_N.Kloumidiger.M.R.wav,77,non-word,1678210786477,1678210789070,2593,,false;exposure2,3,3,Filler_N.Wojalto.M.L_W.Bakery.F.R.wav,77,non-word,1678210790075,1678210792736,2661,,false;exposure2,4,4,Filler_W.Ballerina.F.L_N.Youmgel.M.R.wav,77,non-word,1678210793740,1678210796107,2367,,false;exposure2,5,1,Critical_S.Pregnancy.M.L_Sh.Initial.F.R.wav,88,word,1678210797120,1678210799292,2172,,false;exposure2,6,2,Filler_N.Wominid.F.L_W.America.M.R.wav,88,word,1678210800299,1678210802448,2149,,false;exposure2,7,6,Filler_N.Itempider.M.L_W.Lobbying.F.R.wav,77,non-word,1678210803451,1678210805816,2365,,false;",
451,Condition.47_M_L_A_S_05_B_1_0,"exposure2,0,1,Critical_Sh.Publisher.M.L_S.Eraser.F.R.wav,77,word,1678155545431,1678155546998,1567,,false;exposure2,1,4,Filler_W.Illuminate.F.L_N.Niritaly.M.R.wav,88,non-word,1678155548001,1678155549966,1965,,false;exposure2,2,5,Filler_N.Baliber.F.L_W.Purgatory.M.R.wav,77,word,1678155550972,1678155552687,1715,,false;exposure2,3,0,Critical_As.Arkansas.M.L_Ash.Flourishing.F.R.wav,77,word,1678155553692,1678155555527,1835,,false;exposure2,4,3,Filler_N.Nempring.M.L_W.Identical.F.R.wav,77,word,1678155556533,1678155558535,2002,,false;exposure2,5,6,Filler_N.Bamtell.M.L_W.Tactical.F.R.wav,88,non-word,1678155559554,1678155561720,2166,,false;exposure2,6,7,Filler_W.Terminal.F.L_N.Bowidai.M.R.wav,88,non-word,1678155562734,1678155564465,1731,,false;exposure2,7,2,Filler_N.Nomerae.F.L_W.Hamburger.M.R.wav,77,word,1678155565479,1678155566961,1482,,false;",
445,Condition.61_M_L_A_Sh_05_B_0_0,"exposure2,0,6,Filler_N.Bamtell.M.L_W.Tactical.F.R.wav,77,non-word,1678154578046,1678154584110,6064,,false;exposure2,1,7,Filler_W.Terminal.F.L_N.Bowidai.M.R.wav,77,non-word,1678154585118,1678154587795,2677,,false;exposure2,2,3,Filler_N.Nempring.M.L_W.Identical.F.R.wav,77,non-word,1678154588811,1678154591220,2409,,false;exposure2,3,4,Filler_W.Illuminate.F.L_N.Niritaly.M.R.wav,77,non-word,1678154592230,1678154594248,2018,,false;exposure2,4,2,Filler_N.Nomerae.F.L_W.Hamburger.M.R.wav,88,word,1678154595265,1678154596956,1691,,false;exposure2,5,0,Critical_Ash.Flourishing.M.L_As.Arkansas.F.R.wav,88,word,1678154597979,1678154600113,2134,,false;exposure2,6,5,Filler_N.Baliber.F.L_W.Purgatory.M.R.wav,88,word,1678154601127,1678154603084,1957,,false;exposure2,7,1,Critical_S.Eraser.M.L_Sh.Publisher.F.R.wav,88,word,1678154604099,1678154606103,2004,,false;",
455,Condition.49_M_L_A_Sh_01_A_0_0,"exposure2,0,0,Critical_Ash.Ambition.M.L_As.Parasite.F.R.wav,88,word,1678208553761,1678208555425,1664,,false;exposure2,1,6,Filler_N.Itempider.M.L_W.Lobbying.F.R.wav,77,non-word,1678208556430,1678208558435,2005,,false;exposure2,2,4,Filler_W.Ballerina.F.L_N.Youmgel.M.R.wav,77,non-word,1678208559447,1678208561516,2069,,false;exposure2,3,7,Filler_W.Marina.F.L_N.Kloumidiger.M.R.wav,77,non-word,1678208562518,1678208564406,1888,,false;exposure2,4,2,Filler_N.Wominid.F.L_W.America.M.R.wav,88,word,1678208565407,1678208567105,1698,,false;exposure2,5,5,Filler_N.Kelabidel.F.L_W.Lengthen.M.R.wav,88,word,1678208568113,1678208569762,1649,,false;exposure2,6,1,Critical_S.Pregnancy.M.L_Sh.Initial.F.R.wav,88,word,1678208570773,1678208572455,1682,,false;exposure2,7,3,Filler_N.Wojalto.M.L_W.Bakery.F.R.wav,77,non-word,1678208573465,1678208575143,1678,,false;",
493,Condition.57_M_L_A_Sh_05_A_0_0,"exposure2,0,2,Filler_N.Nomerae.F.L_W.Hamburger.M.R.wav,88,word,1678210615730,1678210617404,1674,,false;exposure2,1,6,Filler_N.Bamtell.M.L_W.Tactical.F.R.wav,77,non-word,1678210618407,1678210619974,1567,,false;exposure2,2,0,Critical_Ash.Flourishing.M.L_As.Arkansas.F.R.wav,88,word,1678210620977,1678210622606,1629,,false;exposure2,3,5,Filler_N.Baliber.F.L_W.Purgatory.M.R.wav,88,word,1678210623609,1678210625204,1595,,false;exposure2,4,4,Filler_W.Illuminate.F.L_N.Niritaly.M.R.wav,77,non-word,1678210626207,1678210627849,1642,,false;exposure2,5,3,Filler_N.Nempring.M.L_W.Identical.F.R.wav,77,non-word,1678210628853,1678210630607,1754,,false;exposure2,6,7,Filler_W.Terminal.F.L_N.Bowidai.M.R.wav,77,non-word,1678210631609,1678210633129,1520,,false;exposure2,7,1,Critical_S.Eraser.M.L_Sh.Publisher.F.R.wav,88,word,1678210634131,1678210635626,1495,,false;",
535,Condition.34_M_L_A_S_01_A_0_1,"exposure2,0,6,Filler_N.Itempider.M.L_W.Lobbying.F.R.wav,77,non-word,1678211797820,1678211800558,2738,,false;exposure2,1,3,Filler_N.Wojalto.M.L_W.Bakery.F.R.wav,77,non-word,1678211801560,1678211804518,2958,,false;exposure2,2,2,Filler_N.Wominid.F.L_W.America.M.R.wav,88,word,1678211805535,1678211807518,1983,,false;exposure2,3,4,Filler_W.Ballerina.F.L_N.Youmgel.M.R.wav,77,non-word,1678211808521,1678211810926,2405,,false;exposure2,4,7,Filler_W.Marina.F.L_N.Kloumidiger.M.R.wav,77,non-word,1678211811939,1678211813966,2027,,false;exposure2,5,1,Critical_Sh.Initial.M.L_S.Pregnancy.F.R.wav,88,word,1678211814974,1678211817710,2736,,false;exposure2,6,5,Filler_N.Kelabidel.F.L_W.Lengthen.M.R.wav,88,word,1678211818713,1678211820622,1909,,false;exposure2,7,0,Critical_As.Parasite.M.L_Ash.Ambition.F.R.wav,88,word,1678211821632,1678211824246,2614,,false;",
546,Condition.15_F_L_A_S_05_B_1_0,"exposure2,0,2,Filler_N.Nomerae.M.L_W.Hamburger.F.R.wav,77,word,1678211881640,1678211884680,3040,,false;exposure2,1,3,Filler_N.Nempring.F.L_W.Identical.M.R.wav,88,non-word,1678211885695,1678211888557,2862,,false;exposure2,2,1,Critical_Sh.Publisher.F.L_S.Eraser.M.R.wav,77,word,1678211889576,1678211892334,2758,,false;exposure2,3,0,Critical_As.Arkansas.F.L_Ash.Flourishing.M.R.wav,77,word,1678211893350,1678211896770,3420,,false;exposure2,4,5,Filler_N.Baliber.M.L_W.Purgatory.F.R.wav,77,word,1678211897779,1678211900978,3199,,false;exposure2,5,7,Filler_W.Terminal.M.L_N.Bowidai.F.R.wav,88,non-word,1678211901995,1678211904825,2830,,false;exposure2,6,6,Filler_N.Bamtell.F.L_W.Tactical.M.R.wav,88,non-word,1678211905841,1678211908577,2736,,false;exposure2,7,4,Filler_W.Illuminate.M.L_N.Niritaly.F.R.wav,88,non-word,1678211909599,1678211912931,3332,,false;",
544,Condition.58_M_L_A_Sh_05_A_0_1,"exposure2,0,5,Filler_N.Baliber.F.L_W.Purgatory.M.R.wav,88,word,1678211655453,1678211656892,1439,,false;exposure2,1,7,Filler_W.Terminal.F.L_N.Bowidai.M.R.wav,77,non-word,1678211657894,1678211659731,1837,,false;exposure2,2,3,Filler_N.Nempring.M.L_W.Identical.F.R.wav,77,non-word,1678211660733,1678211663304,2571,,false;exposure2,3,4,Filler_W.Illuminate.F.L_N.Niritaly.M.R.wav,77,non-word,1678211664306,1678211666185,1879,,false;exposure2,4,2,Filler_N.Nomerae.F.L_W.Hamburger.M.R.wav,88,word,1678211667186,1678211668810,1624,,false;exposure2,5,0,Critical_Ash.Flourishing.M.L_As.Arkansas.F.R.wav,88,word,1678211669812,1678211672007,2195,,false;exposure2,6,6,Filler_N.Bamtell.M.L_W.Tactical.F.R.wav,77,non-word,1678211673009,1678211674749,1740,,false;exposure2,7,1,Critical_S.Eraser.M.L_Sh.Publisher.F.R.wav,88,word,1678211675751,1678211677888,2137,,false;",
501,Condition.8_F_L_A_S_01_B_1_1,"exposure2,0,7,Filler_W.Marina.M.L_N.Kloumidiger.F.R.wav,88,non-word,1678210960892,1678210963121,2229,,false;exposure2,1,1,Critical_Sh.Initial.F.L_S.Pregnancy.M.R.wav,77,word,1678210964128,1678210966049,1921,,false;exposure2,2,6,Filler_N.Itempider.F.L_W.Lobbying.M.R.wav,88,non-word,1678210967062,1678210969073,2011,,false;exposure2,3,3,Filler_N.Wojalto.F.L_W.Bakery.M.R.wav,88,non-word,1678210970088,1678210972440,2352,,false;exposure2,4,2,Filler_N.Wominid.M.L_W.America.F.R.wav,77,word,1678210973448,1678210975280,1832,,false;exposure2,5,4,Filler_W.Ballerina.M.L_N.Youmgel.F.R.wav,77,word,1678210976298,1678210978369,2071,,false;exposure2,6,5,Filler_N.Kelabidel.M.L_W.Lengthen.F.R.wav,77,word,1678210979385,1678210981496,2111,,false;exposure2,7,0,Critical_As.Parasite.F.L_Ash.Ambition.M.R.wav,77,word,1678210982504,1678210984857,2353,,false;",
531,Condition.41_M_L_A_S_05_A_0_0,"exposure2,0,2,Filler_N.Nomerae.F.L_W.Hamburger.M.R.wav,88,word,1678211394152,1678211396847,2695,,false;exposure2,1,0,Critical_As.Arkansas.M.L_Ash.Flourishing.F.R.wav,88,word,1678211397860,1678211400655,2795,,false;exposure2,2,4,Filler_W.Illuminate.F.L_N.Niritaly.M.R.wav,77,non-word,1678211401662,1678211404111,2449,,false;exposure2,3,5,Filler_N.Baliber.F.L_W.Purgatory.M.R.wav,88,word,1678211405124,1678211407327,2203,,false;exposure2,4,7,Filler_W.Terminal.F.L_N.Bowidai.M.R.wav,77,non-word,1678211408331,1678211410847,2516,,false;exposure2,5,6,Filler_N.Bamtell.M.L_W.Tactical.F.R.wav,77,non-word,1678211411864,1678211414511,2647,,false;exposure2,6,3,Filler_N.Nempring.M.L_W.Identical.F.R.wav,77,non-word,1678211415513,1678211418271,2758,,false;exposure2,7,1,Critical_Sh.Publisher.M.L_S.Eraser.F.R.wav,88,word,1678211419283,1678211421423,2140,,false;",
