workerid,proliferate.condition,exposure3Resp,error
372,Condition.11_F_L_A_S_05_A_1_0,"exposure3,0,4,Filler_W.Ironic.M.L_N.Makid.F.R.wav,88,non-word,1676840831429,1676840832993,1564,,false;exposure3,1,5,Filler_N.Amalar.M.L_W.Therapeutic.F.R.wav,77,word,1676840834011,1676840835732,1721,,false;exposure3,2,6,Filler_N.Anemer.F.L_W.Titanium.M.R.wav,88,non-word,1676840836753,1676840838342,1589,,false;exposure3,3,3,Filler_N.Mibgem.F.L_W.Interior.M.R.wav,88,non-word,1676840839356,1676840840930,1574,,false;exposure3,4,7,Filler_W.Turbulent.M.L_N.Anolipa.F.R.wav,88,non-word,1676840841940,1676840843506,1566,,false;exposure3,5,0,Critical_As.Compensate.F.L_Ash.Reassure.M.R.wav,88,non-word,1676840844530,1676840846439,1909,,false;exposure3,6,1,Critical_Sh.Glacier.F.L_S.Episode.M.R.wav,77,word,1676840847454,1676840848936,1482,,false;exposure3,7,2,Filler_N.Namuary.M.L_W.Hurdle.F.R.wav,77,word,1676840849950,1676840851712,1762,,false;",
