workerid,proliferate.condition,exposure6Resp,error
391,Condition.62_M_L_A_Sh_05_B_0_1,"exposure6,0,2,Filler_N.Wominid.F.L_W.America.M.R.wav,88,word,1677435618945,1677435620814,1869,,false;exposure6,1,6,Filler_N.Itempider.M.L_W.Lobbying.F.R.wav,77,non-word,1677435621827,1677435623392,1565,,false;exposure6,2,7,Filler_W.Marina.F.L_N.Kloumidiger.M.R.wav,77,non-word,1677435624395,1677435626402,2007,,false;exposure6,3,3,Filler_N.Wojalto.M.L_W.Bakery.F.R.wav,77,non-word,1677435627422,1677435629218,1796,,false;exposure6,4,1,Critical_S.Pregnancy.M.L_Sh.Initial.F.R.wav,88,word,1677435630236,1677435632028,1792,,false;exposure6,5,0,Critical_Ash.Ambition.M.L_As.Parasite.F.R.wav,88,word,1677435633040,1677435635708,2668,,false;exposure6,6,5,Filler_N.Kelabidel.F.L_W.Lengthen.M.R.wav,88,word,1677435636717,1677435638497,1780,,false;exposure6,7,4,Filler_W.Ballerina.F.L_N.Youmgel.M.R.wav,77,non-word,1677435639518,1677435641035,1517,,false;",
