workerid,proliferate.condition,exposure9Resp,error
391,Condition.62_M_L_A_Sh_05_B_0_1,"exposure9,0,4,Filler_W.Embody.F.L_N.Rengime.M.R.wav,77,non-word,1677435688842,1677435690555,1713,,false;exposure9,1,5,Filler_N.Gardimuallay.F.L_W.Napkin.M.R.wav,88,word,1677435691571,1677435693338,1767,,false;exposure9,2,1,Critical_S.Legacy.M.L_Sh.Commercial.F.R.wav,88,word,1677435694354,1677435696048,1694,,false;exposure9,3,7,Filler_W.Panicking.F.L_N.Galliwinou.M.R.wav,77,non-word,1677435697069,1677435698704,1635,,false;exposure9,4,6,Filler_N.Halken.M.L_W.Outnumber.F.R.wav,77,non-word,1677435699718,1677435701941,2223,,false;exposure9,5,2,Filler_N.Rimkeluwar.F.L_W.Directory.M.R.wav,88,word,1677435702964,1677435704775,1811,,false;exposure9,6,3,Filler_N.Rawamtee.M.L_W.Document.F.R.wav,77,non-word,1677435705782,1677435707417,1635,,false;exposure9,7,0,Critical_Ash.Official.M.L_As.Tennessee.F.R.wav,88,word,1677435708426,1677435710038,1612,,false;",
